event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat
2018-10-11,126,2018-10-14 06:00:00,106,OK,0.04087921878784032,0.0,0.02,0.04399725890158372,0.9527368677472332,3.0339834532290243e-06,2.20767585440412e-06,0.0006002589998740332,0.035444011599487714,1.8550052197986388e-05,0.0026373221415666647,-1.9813641492994753e-05,0.002662695223081277
2018-10-11,132,2018-10-14 12:00:00,106,OK,0.03282280172740792,0.0,0.2,0.04587359458380838,-1.0369741854257,2.7640098356491295e-06,2.3369567685007203e-06,0.00013697077370203293,0.03171917307405537,1.1444689043841349e-05,0.0004129561497698493,8.294309188021181e-06,0.0004214527196477511
2018-10-11,138,2018-10-14 18:00:00,106,OK,0.02549518887333339,0.0220125786163522,0.007089216453113596,0.0417869655435879,-2.2941713878158674,5.349309866812066e-06,2.8568337544181583e-06,0.0001600130260511893,0.024040162559176664,0.00012170434699652376,0.0006263059387929598,0.00012232932295790094,0.0006775996863375995
2018-10-11,144,2018-10-15 00:00:00,105,OK,0.01576015091283832,0.022222222222222223,5.253106961570557e-13,0.017977389873585874,12.042964790765769,1.9252715882149086e-06,6.12067033999748e-07,4.711098055403079e-05,0.015342814000390833,1.8152776621350508e-06,4.568787312364821e-05,1.196997218280903e-06,4.487287918911469e-05
2019-02-20,24,2019-02-19 00:00:00,151,OK,0.00034368332277459927,0.031181015452538634,4.1957456980981015e-06,9.990412035091245e-05,17.924827292662222,4.848651618150824e-07,4.828976331623963e-07,9.067314468806156e-05,0.003598591662847566,8.778637180600022e-07,5.944174418061119e-05,-1.900364046291976e-07,7.553487328664874e-05
2019-02-20,30,2019-02-19 06:00:00,135,OK,4.140994376605006e-05,0.08703703703703704,0.0030799631233977233,0.9999999999995093,19.999996119588754,6.023105249010586e-08,5.98571684068478e-08,1.4605766310196327e-05,0.0013813297251549733,4.48550184815018e-07,8.638039620802533e-05,-2.0000464221723364e-07,8.592457191908868e-05
2019-02-20,36,2019-02-19 12:00:00,136,OK,0.0004919798302930295,0.24448529411764705,0.0027072182039158434,0.6451661167561995,19.9999999943223,7.357587601338369e-08,6.89512195629998e-08,7.993205733416733e-05,0.0034405045528394366,2.938433565220033e-07,3.5588090481341e-05,2.0440598816728383e-08,3.486202921965178e-05
2019-02-20,42,2019-02-19 18:00:00,139,OK,0.0002862307874114405,0.3911870503597123,0.0005079918118836838,1.4853532672686334e-14,19.99999998366185,1.5173172649816155e-07,1.4100686334838414e-07,0.00020546617292394376,0.00536242871483588,1.0800719540902947e-07,0.0002508516906097342,-2.643608032324517e-06,0.000295752601979637
2019-02-20,48,2019-02-20 00:00:00,138,OK,6.585492681183157e-05,0.44987922705314015,0.0007577236869734525,0.0465938797300355,19.999999999996835,2.925471195725236e-07,2.8419396795960696e-07,0.000303849523814488,0.006331230722812182,1.7241491814307022e-06,8.556535531344381e-05,-3.859998098153846e-06,0.0006145973413642432
2019-02-20,54,2019-02-20 06:00:00,141,OK,0.0013238203479800737,0.4379432624113475,0.00048520237642232377,4.1197058380204126e-14,19.999999942359725,4.6196466236844203e-07,4.2382883618063276e-07,0.0003001556194542896,0.007483391781726587,1.5050718652220068e-06,0.0003806141973821789,1.2502983623689274e-06,0.0003525482848581373
2019-02-20,60,2019-02-20 12:00:00,141,OK,0.0031636884055548193,0.29432624113475175,0.000523961647060616,0.004021100014345068,19.999999999999993,5.301727730496706e-07,4.96006529587216e-07,0.0005145442943391714,0.007483391781726587,2.988911078221349e-06,0.00033469770962732084,1.714266460919412e-07,0.0005327227609000232
2019-02-20,66,2019-02-20 18:00:00,141,OK,0.004966857790843224,0.15839243498817968,0.001662747326472548,0.054422588494523284,19.999999999992326,9.517464251912873e-07,5.802046567382585e-07,0.0004425948068650933,0.007483391781726587,1.4078356189663273e-05,0.00048538529343894124,5.055607529703141e-06,0.00039292167977160767
2019-02-20,72,2019-02-21 00:00:00,141,OK,0.006242124379758291,0.08421985815602838,0.003359732969961766,0.09777515734938687,19.999999999999996,1.96979301658513e-06,8.321850368222858e-07,0.0002145686427622508,0.007483391781726587,3.755654343763714e-05,0.0009057716969820405,2.4742301475669954e-05,0.000833056556319557
2019-02-20,78,2019-02-21 06:00:00,145,OK,0.006259768611586982,0.04655172413793104,2.187535157557443e-21,0.07999463017066893,19.999999999999996,1.0776890831029255e-06,4.5449323436382423e-07,5.3975450859301164e-05,0.006805922459814823,1.1404984749713456e-08,2.972131381749124e-05,-3.0354600818215254e-07,3.0765419535286924e-05
2019-02-20,84,2019-02-21 12:00:00,162,OK,0.004683164437908275,0.055298353909465026,0.0007576646131487118,0.16425585477821086,19.999999786995243,1.1943105904666506e-07,7.391054145435049e-08,1.5256494127935156e-05,0.004482243940097036,1.7338231532709598e-06,8.844082240394338e-05,8.877185931487353e-07,8.272879032990377e-05
2019-02-20,90,2019-02-21 18:00:00,162,OK,0.0020234739109304626,0.050668724279835396,0.0023073172868840527,0.28702131953412685,-19.999999999996426,1.0218767458694366e-07,9.582890082633719e-08,1.441081277469991e-05,0.0011486222591937487,1.131369165378959e-06,2.5526257951818396e-05,9.357830371673322e-07,2.725912091703959e-05
2019-02-20,96,2019-02-22 00:00:00,163,OK,0.000453739764404358,0.0488241308793456,0.0014797314588881432,0.146895409405167,19.982822417269954,5.137395577654108e-08,5.009546366686874e-08,1.2842184593200754e-05,0.0010740171659444652,5.598609686063778e-07,2.8734087574533694e-05,9.07716840029414e-08,2.8734619664063744e-05
2019-02-20,102,2019-02-22 06:00:00,163,OK,0.0002798382157252598,0.05598159509202454,0.0014057736703162757,0.1620956893582962,19.912619623116196,6.901783374145893e-08,6.732319959520332e-08,1.2268783242704195e-05,0.0010740171659444652,1.1602636458726052e-06,6.0117009782961144e-05,5.869891680363195e-07,3.998311529154862e-05
2019-02-20,108,2019-02-22 12:00:00,163,OK,0.0009222512876548739,0.053169734151329244,0.001445203771602938,0.18821710140125322,19.999999999905658,6.182381246287985e-08,6.07272443331881e-08,1.0177515796032561e-05,0.0010740171659444652,4.7423947226964196e-07,2.712110327567613e-05,9.156064800682635e-08,2.4828219432553484e-05
2019-02-20,114,2019-02-22 18:00:00,163,OK,0.0009021259601031855,0.10659509202453987,0.0021836982606010125,0.6537032478881769,-19.999999999999968,6.703852017519001e-08,6.661690596500393e-08,1.6984022035085794e-05,0.0010199583059680784,1.248113550364001e-07,7.52535368886813e-05,1.2913832363187288e-08,3.721131044513239e-05
2019-02-20,120,2019-02-23 00:00:00,169,OK,8.347308396336303e-05,0.14743589743589744,0.002402483869166829,0.6787452283807865,-19.99999999999998,1.0372288227180106e-07,1.0342564163614502e-07,2.6150737667464112e-05,0.00143242899662035,4.0189624632437524e-08,0.00012508726047122032,-1.2961125776544458e-07,9.692181880932308e-05
2019-02-20,126,2019-02-23 06:00:00,169,OK,0.00014386612966121515,0.22805719921104536,0.000834138635795324,0.25653689088941467,-19.99999829724577,1.5211959720004958e-07,1.5011095010944724e-07,2.9952805371144887e-05,0.00143242899662035,1.2109106245566977e-06,3.774016138741209e-05,1.1097428525818195e-06,5.569962398723988e-05
2019-02-20,132,2019-02-23 12:00:00,170,OK,0.0010026850719091025,0.3720588235294118,0.00023371217575105234,0.10223062854362212,-18.796432078719988,1.507144917973649e-07,1.5067537158476083e-07,3.6630474756385226e-05,0.00204144247342646,2.5343858816855753e-10,0.00016361593541954107,5.843003433235619e-07,0.00017369981231836321
2019-02-20,138,2019-02-23 18:00:00,163,OK,0.0014851564443487065,0.48057259713701433,0.0052160147996162965,0.9999999999999999,19.999999999999996,7.993062835029065e-06,7.941625099355874e-06,9.689007299701856e-05,0.013291912017172886,2.1812497902555662e-05,0.00022532719037202418,2.4335830538857533e-05,0.0002290587043622663
2019-02-20,144,2019-02-24 00:00:00,163,OK,0.0005401650021117784,0.6592535787321063,0.0018231418989175532,2.5250306381272204e-16,8.472220965537277,7.513466926465665e-05,1.7845267179702746e-05,0.0012047221946624243,0.04555366567854934,0.00011003697699797818,0.002725737117555971,8.74476029308936e-05,0.0027288857852156025
2019-02-24,24,2019-02-23 00:00:00,128,OK,0.0001685043284109287,0.13248697916666666,0.0003571443734827771,0.09293067802921007,19.99999992372826,4.307919569845511e-08,4.225515817762507e-08,1.25702858738221e-05,0.0011250533748226026,1.9436919810117132e-07,1.15686775125394e-05,-7.493588257129914e-08,1.9494338068281306e-05
2019-02-24,30,2019-02-23 06:00:00,128,OK,2.5327979328592278e-05,0.24348958333333334,0.0002825645446199131,1.1501169405077489e-12,19.999999999999996,1.2755738102502364e-07,1.2145136708069093e-07,2.8870972148247126e-05,0.0028463486396915266,1.231983008926256e-06,9.225735199295875e-05,1.1297359017643035e-06,7.825578968285604e-05
