event,population,model,seed,lead_h,mse
2019-02-20,all,PERSISTENCE,0,5,5.111837065699328e-05
2019-02-20,all,PERSISTENCE,0,6,6.218350287286502e-05
2019-02-20,all,PERSISTENCE,0,7,6.419542867153056e-05
2019-02-20,all,PERSISTENCE,0,8,6.998301251427351e-05
2019-02-20,all,PERSISTENCE,0,9,8.014748225740041e-05
2019-02-20,all,PERSISTENCE,0,10,7.915515759436747e-05
2019-02-20,all,PERSISTENCE,0,11,9.091324706148191e-05
2019-02-20,all,PERSISTENCE,0,12,0.00010216999451491186
2019-02-20,all,PERSISTENCE,0,13,9.630294556648286e-05
2019-02-20,all,PERSISTENCE,0,14,0.000102320145557557
2019-02-20,all,PERSISTENCE,0,15,0.00011322815404259817
2019-02-20,all,PERSISTENCE,0,16,0.00011207744445089241
2019-02-20,all,PERSISTENCE,0,17,0.00012888811458733153
2019-02-20,all,PERSISTENCE,0,18,0.00021627881464516936
2019-02-20,all,PERSISTENCE,0,19,0.00014714689392888034
2019-02-20,all,PERSISTENCE,0,20,0.00019533679920123427
2019-02-20,all,PERSISTENCE,0,21,0.00024880813689005484
2019-02-20,all,PERSISTENCE,0,22,0.0003593854915769984
2019-02-20,all,PERSISTENCE,0,23,0.00034760527239350274
2019-02-20,all,PERSISTENCE,0,24,0.00038518639667643745
2019-02-20,affected,NET,9201,1,0.00018241419372679117
2019-02-20,affected,NET,9201,2,9.601957463147264e-05
2019-02-20,affected,NET,9201,3,0.00017092700840056973
2019-02-20,affected,NET,9201,4,0.00012931250320383737
2019-02-20,affected,NET,9201,5,0.00016396500427609426
2019-02-20,affected,NET,9201,6,0.00015913275516439692
2019-02-20,affected,NET,9201,7,0.00016394442149811372
2019-02-20,affected,NET,9201,8,0.00016049011437390106
2019-02-20,affected,NET,9201,9,0.00018117885057668482
2019-02-20,affected,NET,9201,10,0.0001726884528441702
2019-02-20,affected,NET,9201,11,0.00019021667745049527
2019-02-20,affected,NET,9201,12,0.00020700032849868145
2019-02-20,affected,NET,9201,13,0.00019075712817280885
2019-02-20,affected,NET,9201,14,0.00019317442920933277
2019-02-20,affected,NET,9201,15,0.00020718878225668385
2019-02-20,affected,NET,9201,16,0.00019395667957031523
2019-02-20,affected,NET,9201,17,0.0002204908780457076
2019-02-20,affected,NET,9201,18,0.0003715726115677016
2019-02-20,affected,NET,9201,19,0.00023431819835467927
2019-02-20,affected,NET,9201,20,0.00031048201797403285
2019-02-20,affected,NET,9201,21,0.0003981983239482039
2019-02-20,affected,NET,9201,22,0.0005799999447777656
2019-02-20,affected,NET,9201,23,0.0005533942371941312
2019-02-20,affected,NET,9201,24,0.0006266519016951174
2019-02-20,affected,NET,9202,1,0.0001778962008478496
2019-02-20,affected,NET,9202,2,0.00011270548961141672
2019-02-20,affected,NET,9202,3,0.00020030842340539636
2019-02-20,affected,NET,9202,4,0.00015190686792321324
2019-02-20,affected,NET,9202,5,0.0002094790487428573
2019-02-20,affected,NET,9202,6,0.00019995508340309173
2019-02-20,affected,NET,9202,7,0.00021429225970112016
2019-02-20,affected,NET,9202,8,0.00020074285110437365
2019-02-20,affected,NET,9202,9,0.00022344852208435847
2019-02-20,affected,NET,9202,10,0.00017904706434411665
2019-02-20,affected,NET,9202,11,0.0002098878866998016
2019-02-20,affected,NET,9202,12,0.00020451486305146706
2019-02-20,affected,NET,9202,13,0.00020131499939178164
2019-02-20,affected,NET,9202,14,0.00019644460615605552
2019-02-20,affected,NET,9202,15,0.00022134949332924898
2019-02-20,affected,NET,9202,16,0.00020098885724087744
2019-02-20,affected,NET,9202,17,0.00024248557986883423
2019-02-20,affected,NET,9202,18,0.00038962452657296224
2019-02-20,affected,NET,9202,19,0.00026565574441689976
2019-02-20,affected,NET,9202,20,0.0003317494867296538
2019-02-20,affected,NET,9202,21,0.0004401216806743352
2019-02-20,affected,NET,9202,22,0.000629180582247347
2019-02-20,affected,NET,9202,23,0.000611504903188389
2019-02-20,affected,NET,9202,24,0.00066875111469375
2019-02-20,affected,NET,9203,1,0.00015926353011914109
2019-02-20,affected,NET,9203,2,9.285568688044746e-05
2019-02-20,affected,NET,9203,3,0.00016228020343068863
2019-02-20,affected,NET,9203,4,0.00012021012714006726
2019-02-20,affected,NET,9203,5,0.00015881206033383248
2019-02-20,affected,NET,9203,6,0.00015511773379851972
2019-02-20,affected,NET,9203,7,0.0001655346151146808
2019-02-20,affected,NET,9203,8,0.00015835725406798519
2019-02-20,affected,NET,9203,9,0.00018106691161722465
2019-02-20,affected,NET,9203,10,0.00015255259337662233
2019-02-20,affected,NET,9203,11,0.00018515136373897177
2019-02-20,affected,NET,9203,12,0.00019181136369825615
2019-02-20,affected,NET,9203,13,0.00017716719016997988
2019-02-20,affected,NET,9203,14,0.00017396147946387752
2019-02-20,affected,NET,9203,15,0.0001968473344555075
2019-02-20,affected,NET,9203,16,0.00017831336483322595
2019-02-20,affected,NET,9203,17,0.000216124084474917
2019-02-20,affected,NET,9203,18,0.0003650970272956535
2019-02-20,affected,NET,9203,19,0.00023367830366415076
2019-02-20,affected,NET,9203,20,0.00030738119338916467
2019-02-20,affected,NET,9203,21,0.0004059092891452082
2019-02-20,affected,NET,9203,22,0.0006035639503349623
2019-02-20,affected,NET,9203,23,0.000583125487444476
2019-02-20,affected,NET,9203,24,0.0006528323902380857
2019-02-20,affected,NET,9204,1,0.0001940565567633486
2019-02-20,affected,NET,9204,2,0.00011818261495823908
2019-02-20,affected,NET,9204,3,0.00023939840721668248
2019-02-20,affected,NET,9204,4,0.0001804631787881421
2019-02-20,affected,NET,9204,5,0.00026634230129952627
2019-02-20,affected,NET,9204,6,0.0002365189756890154
2019-02-20,affected,NET,9204,7,0.0002738917748283322
2019-02-20,affected,NET,9204,8,0.00025471328437997226
2019-02-20,affected,NET,9204,9,0.00029767611243491725
2019-02-20,affected,NET,9204,10,0.0002503035083434878
2019-02-20,affected,NET,9204,11,0.0002883543517262455
2019-02-20,affected,NET,9204,12,0.0002811674318043403
2019-02-20,affected,NET,9204,13,0.00027275745495875415
2019-02-20,affected,NET,9204,14,0.0002570488760500827
2019-02-20,affected,NET,9204,15,0.0002839366551218759
2019-02-20,affected,NET,9204,16,0.00025326712076637764
2019-02-20,affected,NET,9204,17,0.0003042089151192716
2019-02-20,affected,NET,9204,18,0.00044420765162220315
2019-02-20,affected,NET,9204,19,0.0003226520083941431
2019-02-20,affected,NET,9204,20,0.000384676265593925
2019-02-20,affected,NET,9204,21,0.0004851917182127293
2019-02-20,affected,NET,9204,22,0.0006603130380100332
2019-02-20,affected,NET,9204,23,0.000620916984708668
2019-02-20,affected,NET,9204,24,0.0006705387931984924
2019-02-20,affected,NET,9205,1,0.0002908239558545732
2019-02-20,affected,NET,9205,2,0.0001432939401151479
2019-02-20,affected,NET,9205,3,0.00023130353357251896
2019-02-20,affected,NET,9205,4,0.00018114639702208527
2019-02-20,affected,NET,9205,5,0.00022039411762492063
2019-02-20,affected,NET,9205,6,0.00020838416536650238
2019-02-20,affected,NET,9205,7,0.00021594717073029852
2019-02-20,affected,NET,9205,8,0.0002111617542174247
2019-02-20,affected,NET,9205,9,0.00023167878311321016
2019-02-20,affected,NET,9205,10,0.00021748578630806256
2019-02-20,affected,NET,9205,11,0.00023255593927912498
2019-02-20,affected,NET,9205,12,0.00023969465984696078
2019-02-20,affected,NET,9205,13,0.00022019572413093982
2019-02-20,affected,NET,9205,14,0.00022307666193784585
2019-02-20,affected,NET,9205,15,0.00023940033579774244
2019-02-20,affected,NET,9205,16,0.00023143841465113693
2019-02-20,affected,NET,9205,17,0.00025499363574773854
2019-02-20,affected,NET,9205,18,0.0004026482133069212
2019-02-20,affected,NET,9205,19,0.00027224941878104756
2019-02-20,affected,NET,9205,20,0.00035092275361273226
2019-02-20,affected,NET,9205,21,0.00044434754739549346
2019-02-20,affected,NET,9205,22,0.0006383712106832044
2019-02-20,affected,NET,9205,23,0.0006044414675037073
2019-02-20,affected,NET,9205,24,0.0006662867717355072
2019-02-20,affected,ASYM,9201,1,2.1532463423317546e-05
2019-02-20,affected,ASYM,9201,2,3.4887666638772294e-05
2019-02-20,affected,ASYM,9201,3,6.858002684964065e-05
2019-02-20,affected,ASYM,9201,4,6.598493046557953e-05
2019-02-20,affected,ASYM,9201,5,8.083373158038064e-05
2019-02-20,affected,ASYM,9201,6,9.904652539341932e-05
2019-02-20,affected,ASYM,9201,7,9.922107520251674e-05
2019-02-20,affected,ASYM,9201,8,0.00010722463291499289
2019-02-20,affected,ASYM,9201,9,0.0001234407299763346
2019-02-20,affected,ASYM,9201,10,0.00011886516440968656
2019-02-20,affected,ASYM,9201,11,0.0001387445308772613
2019-02-20,affected,ASYM,9201,12,0.00015816259835631891
2019-02-20,affected,ASYM,9201,13,0.00014546367721254543
2019-02-20,affected,ASYM,9201,14,0.00015474361631045625
2019-02-20,affected,ASYM,9201,15,0.00017344707440715301
2019-02-20,affected,ASYM,9201,16,0.00016957740623823854
2019-02-20,affected,ASYM,9201,17,0.0001990309250636371
2019-02-20,affected,ASYM,9201,18,0.00035756237617402256
2019-02-20,affected,ASYM,9201,19,0.00022851337073436512
2019-02-20,affected,ASYM,9201,20,0.00031486169051659116
2019-02-20,affected,ASYM,9201,21,0.00041134568892732553
2019-02-20,affected,ASYM,9201,22,0.0006130017105191475
2019-02-20,affected,ASYM,9201,23,0.0005902396721523679
2019-02-20,affected,ASYM,9201,24,0.0006576540129086512
2019-02-20,affected,ASYM,9202,1,2.0296554638830737e-05
2019-02-20,affected,ASYM,9202,2,3.545292541307721e-05
2019-02-20,affected,ASYM,9202,3,6.675093029871691e-05
2019-02-20,affected,ASYM,9202,4,6.260937565833893e-05
2019-02-20,affected,ASYM,9202,5,7.73109868217381e-05
2019-02-20,affected,ASYM,9202,6,9.598584589943235e-05
2019-02-20,affected,ASYM,9202,7,8.749354198248152e-05
2019-02-20,affected,ASYM,9202,8,9.738127348506994e-05
2019-02-20,affected,ASYM,9202,9,0.00010960675830924125
2019-02-20,affected,ASYM,9202,10,0.00010601437124669343
2019-02-20,affected,ASYM,9202,11,0.00012708904613330672
2019-02-20,affected,ASYM,9202,12,0.00014269094485058168
2019-02-20,affected,ASYM,9202,13,0.00012758089434059867
2019-02-20,affected,ASYM,9202,14,0.00013313508722781933
2019-02-20,affected,ASYM,9202,15,0.00014707974519105978
2019-02-20,affected,ASYM,9202,16,0.0001428124702880974
2019-02-20,affected,ASYM,9202,17,0.00017310345410546615
2019-02-20,affected,ASYM,9202,18,0.00032721178843226874
2019-02-20,affected,ASYM,9202,19,0.0001962707422611089
2019-02-20,affected,ASYM,9202,20,0.0002769164956427395
2019-02-20,affected,ASYM,9202,21,0.0003682981702737504
2019-02-20,affected,ASYM,9202,22,0.0005665283146236387
2019-02-20,affected,ASYM,9202,23,0.0005469911539269828
2019-02-20,affected,ASYM,9202,24,0.0006141062008712658
2019-02-20,affected,ASYM,9203,1,2.0947647337887973e-05
2019-02-20,affected,ASYM,9203,2,3.385729994706238e-05
2019-02-20,affected,ASYM,9203,3,6.569649427960542e-05
2019-02-20,affected,ASYM,9203,4,6.208539620638473e-05
2019-02-20,affected,ASYM,9203,5,7.673529616068861e-05
2019-02-20,affected,ASYM,9203,6,9.488749541992415e-05
2019-02-20,affected,ASYM,9203,7,9.161971901193741e-05
2019-02-20,affected,ASYM,9203,8,0.0001002819083798945
2019-02-20,affected,ASYM,9203,9,0.00011523094102788313
2019-02-20,affected,ASYM,9203,10,0.0001105230499976432
2019-02-20,affected,ASYM,9203,11,0.00013001781730634853
2019-02-20,affected,ASYM,9203,12,0.0001481906048526936
2019-02-20,affected,ASYM,9203,13,0.00013381880574726777
2019-02-20,affected,ASYM,9203,14,0.00014279773620488325
2019-02-20,affected,ASYM,9203,15,0.0001586456904019088
2019-02-20,affected,ASYM,9203,16,0.00015509155180726725
2019-02-20,affected,ASYM,9203,17,0.000185049889488586
2019-02-20,affected,ASYM,9203,18,0.00034109301079918657
2019-02-20,affected,ASYM,9203,19,0.00021173099341014173
2019-02-20,affected,ASYM,9203,20,0.0002947197095893954
2019-02-20,affected,ASYM,9203,21,0.0003902782868075022
2019-02-20,affected,ASYM,9203,22,0.0005921609974869268
2019-02-20,affected,ASYM,9203,23,0.0005694758111914584
2019-02-20,affected,ASYM,9203,24,0.000636917719347098
2019-02-20,affected,ASYM,9204,1,2.1348793827742672e-05
2019-02-20,affected,ASYM,9204,2,3.4184685196924275e-05
2019-02-20,affected,ASYM,9204,3,6.620393309250878e-05
2019-02-20,affected,ASYM,9204,4,6.178742846143778e-05
2019-02-20,affected,ASYM,9204,5,7.522776967942279e-05
2019-02-20,affected,ASYM,9204,6,9.266052819830161e-05
2019-02-20,affected,ASYM,9204,7,8.876249767494585e-05
2019-02-20,affected,ASYM,9204,8,9.583827868550797e-05
2019-02-20,affected,ASYM,9204,9,0.00011077578104034547
2019-02-20,affected,ASYM,9204,10,0.0001053787230613337
2019-02-20,affected,ASYM,9204,11,0.00012571490104000698
2019-02-20,affected,ASYM,9204,12,0.0001448771616120301
2019-02-20,affected,ASYM,9204,13,0.0001318426492481226
2019-02-20,affected,ASYM,9204,14,0.0001406468311349692
2019-02-20,affected,ASYM,9204,15,0.00015763483060268033
2019-02-20,affected,ASYM,9204,16,0.00015371920691760146
2019-02-20,affected,ASYM,9204,17,0.0001835511450183956
2019-02-20,affected,ASYM,9204,18,0.000340613938461209
2019-02-20,affected,ASYM,9204,19,0.00021117483051705707
2019-02-20,affected,ASYM,9204,20,0.0002953261163773168
2019-02-20,affected,ASYM,9204,21,0.0003912009020062818
2019-02-20,affected,ASYM,9204,22,0.0005920665642240958
2019-02-20,affected,ASYM,9204,23,0.0005696718385611053
2019-02-20,affected,ASYM,9204,24,0.0006370176235813399
2019-02-20,affected,ASYM,9205,1,1.838071343712649e-05
2019-02-20,affected,ASYM,9205,2,3.2343512394294697e-05
2019-02-20,affected,ASYM,9205,3,6.32017650968453e-05
2019-02-20,affected,ASYM,9205,4,5.980399126796777e-05
2019-02-20,affected,ASYM,9205,5,7.460753303051347e-05
2019-02-20,affected,ASYM,9205,6,9.179859535416246e-05
2019-02-20,affected,ASYM,9205,7,8.551763272953996e-05
2019-02-20,affected,ASYM,9205,8,9.267463919800361e-05
2019-02-20,affected,ASYM,9205,9,0.00010564904030375795
2019-02-20,affected,ASYM,9205,10,0.00010222566176254033
2019-02-20,affected,ASYM,9205,11,0.00012418026956577684
2019-02-20,affected,ASYM,9205,12,0.0001408423835661751
2019-02-20,affected,ASYM,9205,13,0.00012730463503665256
2019-02-20,affected,ASYM,9205,14,0.00013329664495016983
2019-02-20,affected,ASYM,9205,15,0.00014872881677061188
2019-02-20,affected,ASYM,9205,16,0.0001453040008681571
2019-02-20,affected,ASYM,9205,17,0.0001747795769038524
2019-02-20,affected,ASYM,9205,18,0.0003290756095364026
2019-02-20,affected,ASYM,9205,19,0.00019875175345939657
2019-02-20,affected,ASYM,9205,20,0.00027771063785159134
2019-02-20,affected,ASYM,9205,21,0.00037054795021366116
2019-02-20,affected,ASYM,9205,22,0.000569694759848702
2019-02-20,affected,ASYM,9205,23,0.0005506352397116926
2019-02-20,affected,ASYM,9205,24,0.0006172633071509556
2019-02-20,affected,PERSISTENCE,0,1,2.4881959543784823e-05
2019-02-20,affected,PERSISTENCE,0,2,4.0601428157476094e-05
2019-02-20,affected,PERSISTENCE,0,3,7.693803931675713e-05
2019-02-20,affected,PERSISTENCE,0,4,7.68844054753138e-05
2019-02-20,affected,PERSISTENCE,0,5,9.391499037981025e-05
2019-02-20,affected,PERSISTENCE,0,6,0.00011429587791552034
2019-02-20,affected,PERSISTENCE,0,7,0.00011794806982395363
2019-02-20,affected,PERSISTENCE,0,8,0.0001285879715827298
2019-02-20,affected,PERSISTENCE,0,9,0.0001473628407809746
2019-02-20,affected,PERSISTENCE,0,10,0.00014556043478445817
2019-02-20,affected,PERSISTENCE,0,11,0.00016709948049682907
2019-02-20,affected,PERSISTENCE,0,12,0.00018779519983404188
2019-02-20,affected,PERSISTENCE,0,13,0.00017690780507227178
2019-02-20,affected,PERSISTENCE,0,14,0.0001880516104472401
2019-02-20,affected,PERSISTENCE,0,15,0.00020822742550857289
2019-02-20,affected,PERSISTENCE,0,16,0.00020610772476359901
2019-02-20,affected,PERSISTENCE,0,17,0.00023696165447491892
2019-02-20,affected,PERSISTENCE,0,18,0.0003979440802893377
2019-02-20,affected,PERSISTENCE,0,19,0.0002705091387970311
2019-02-20,affected,PERSISTENCE,0,20,0.0003592392810070857
2019-02-20,affected,PERSISTENCE,0,21,0.0004579025396791439
2019-02-20,affected,PERSISTENCE,0,22,0.0006616460736411214
2019-02-20,affected,PERSISTENCE,0,23,0.0006398035785657153
2019-02-20,affected,PERSISTENCE,0,24,0.0007089851604812185
2019-02-20,unaffected,NET,9201,1,0.0001793075787089078
2019-02-20,unaffected,NET,9201,2,5.404466401188909e-05
2019-02-20,unaffected,NET,9201,3,0.00012708322629405834
2019-02-20,unaffected,NET,9201,4,8.678496366488616e-05
2019-02-20,unaffected,NET,9201,5,0.00013111454041762807
2019-02-20,unaffected,NET,9201,6,0.00011496924745201025
2019-02-20,unaffected,NET,9201,7,0.0001489787217027401
2019-02-20,unaffected,NET,9201,8,0.00013661649604233947
2019-02-20,unaffected,NET,9201,9,0.00015422743707335662
2019-02-20,unaffected,NET,9201,10,0.00014578561825977213
2019-02-20,unaffected,NET,9201,11,0.00015641324086395364
2019-02-20,unaffected,NET,9201,12,0.00014986246479189712
2019-02-20,unaffected,NET,9201,13,0.00015896129441656778
2019-02-20,unaffected,NET,9201,14,0.00015373505602362102
2019-02-20,unaffected,NET,9201,15,0.0001586554652444753
2019-02-20,unaffected,NET,9201,16,0.00014737080057965318
2019-02-20,unaffected,NET,9201,17,0.00014576375215587622
2019-02-20,unaffected,NET,9201,18,0.00013829639982122663
2019-02-20,unaffected,NET,9201,19,0.0001382998937311858
2019-02-20,unaffected,NET,9201,20,0.00013402400904190538
2019-02-20,unaffected,NET,9201,21,0.00013589008581200307
2019-02-20,unaffected,NET,9201,22,0.00012918737921094374
2019-02-20,unaffected,NET,9201,23,0.00013415562635616272
2019-02-20,unaffected,NET,9201,24,0.00014029057082841064
2019-02-20,unaffected,NET,9202,1,0.000182627001931249
2019-02-20,unaffected,NET,9202,2,6.354062795837885e-05
2019-02-20,unaffected,NET,9202,3,0.00014835471675730507
2019-02-20,unaffected,NET,9202,4,8.175974705198427e-05
2019-02-20,unaffected,NET,9202,5,0.00014472538347274502
2019-02-20,unaffected,NET,9202,6,9.314784866449195e-05
2019-02-20,unaffected,NET,9202,7,0.0001478587228106251
2019-02-20,unaffected,NET,9202,8,0.00010098901769412865
2019-02-20,unaffected,NET,9202,9,0.00014517195443280423
2019-02-20,unaffected,NET,9202,10,0.00010213496113506339
2019-02-20,unaffected,NET,9202,11,0.00014361580514050465
2019-02-20,unaffected,NET,9202,12,0.00010133915973625168
2019-02-20,unaffected,NET,9202,13,0.00014383280828468423
2019-02-20,unaffected,NET,9202,14,0.00010396818818008462
2019-02-20,unaffected,NET,9202,15,0.00013289527451908943
2019-02-20,unaffected,NET,9202,16,9.530019227834347e-05
2019-02-20,unaffected,NET,9202,17,0.00011346347305049043
2019-02-20,unaffected,NET,9202,18,8.878830522882146e-05
2019-02-20,unaffected,NET,9202,19,0.00010638793533097781
2019-02-20,unaffected,NET,9202,20,8.326089158342181e-05
2019-02-20,unaffected,NET,9202,21,9.296085112059096e-05
2019-02-20,unaffected,NET,9202,22,7.522775252508362e-05
2019-02-20,unaffected,NET,9202,23,8.551649834282076e-05
2019-02-20,unaffected,NET,9202,24,7.813824104673826e-05
2019-02-20,unaffected,NET,9203,1,0.00014687650691574202
2019-02-20,unaffected,NET,9203,2,5.5409138875330836e-05
2019-02-20,unaffected,NET,9203,3,0.00010273702529458398
2019-02-20,unaffected,NET,9203,4,6.56918218420062e-05
2019-02-20,unaffected,NET,9203,5,9.13446995427839e-05
2019-02-20,unaffected,NET,9203,6,7.368304625440697e-05
2019-02-20,unaffected,NET,9203,7,9.218062676111283e-05
2019-02-20,unaffected,NET,9203,8,7.78114930078029e-05
2019-02-20,unaffected,NET,9203,9,8.980233711009027e-05
2019-02-20,unaffected,NET,9203,10,7.880841766637179e-05
2019-02-20,unaffected,NET,9203,11,8.725745939780662e-05
2019-02-20,unaffected,NET,9203,12,7.84147207505337e-05
2019-02-20,unaffected,NET,9203,13,8.850583749728389e-05
2019-02-20,unaffected,NET,9203,14,8.106458833737729e-05
2019-02-20,unaffected,NET,9203,15,8.989324125176469e-05
2019-02-20,unaffected,NET,9203,16,8.180679343265785e-05
2019-02-20,unaffected,NET,9203,17,9.118857799378426e-05
2019-02-20,unaffected,NET,9203,18,8.73228223595087e-05
2019-02-20,unaffected,NET,9203,19,9.639073412980431e-05
2019-02-20,unaffected,NET,9203,20,9.204822273648091e-05
2019-02-20,unaffected,NET,9203,21,0.00010244044647452848
2019-02-20,unaffected,NET,9203,22,9.551261071411173e-05
2019-02-20,unaffected,NET,9203,23,0.0001057986399598986
2019-02-20,unaffected,NET,9203,24,9.877086379976352e-05
2019-02-20,unaffected,NET,9204,1,0.00013588589148570059
2019-02-20,unaffected,NET,9204,2,3.3301809393658086e-05
2019-02-20,unaffected,NET,9204,3,9.701726978307141e-05
2019-02-20,unaffected,NET,9204,4,4.418950320529733e-05
2019-02-20,unaffected,NET,9204,5,8.121380672811771e-05
2019-02-20,unaffected,NET,9204,6,5.062880747749566e-05
2019-02-20,unaffected,NET,9204,7,7.652906798337927e-05
2019-02-20,unaffected,NET,9204,8,5.692603544671924e-05
2019-02-20,unaffected,NET,9204,9,7.471003683229096e-05
2019-02-20,unaffected,NET,9204,10,5.8552875418197864e-05
2019-02-20,unaffected,NET,9204,11,6.907516414314277e-05
2019-02-20,unaffected,NET,9204,12,6.09756007224544e-05
2019-02-20,unaffected,NET,9204,13,6.983782117063148e-05
2019-02-20,unaffected,NET,9204,14,6.225204859315919e-05
2019-02-20,unaffected,NET,9204,15,6.943272141971945e-05
2019-02-20,unaffected,NET,9204,16,6.159550384958451e-05
2019-02-20,unaffected,NET,9204,17,7.036974261466672e-05
2019-02-20,unaffected,NET,9204,18,7.360065123420525e-05
2019-02-20,unaffected,NET,9204,19,8.431166513943713e-05
2019-02-20,unaffected,NET,9204,20,8.809209752403058e-05
2019-02-20,unaffected,NET,9204,21,0.00010262452679869471
2019-02-20,unaffected,NET,9204,22,0.0001068597745828619
2019-02-20,unaffected,NET,9204,23,0.00012493886114815287
2019-02-20,unaffected,NET,9204,24,0.00014359910224107813
2019-02-20,unaffected,NET,9205,1,0.00034322248812247475
2019-02-20,unaffected,NET,9205,2,0.00012956469456061286
2019-02-20,unaffected,NET,9205,3,0.00020656222088632906
2019-02-20,unaffected,NET,9205,4,0.00015830193218578658
2019-02-20,unaffected,NET,9205,5,0.00018855915645452298
2019-02-20,unaffected,NET,9205,6,0.00017273018160421084
2019-02-20,unaffected,NET,9205,7,0.0001898836981382147
2019-02-20,unaffected,NET,9205,8,0.00018277604917297198
2019-02-20,unaffected,NET,9205,9,0.00019380979673530536
2019-02-20,unaffected,NET,9205,10,0.00019527528418760825
2019-02-20,unaffected,NET,9205,11,0.00019657723612418718
2019-02-20,unaffected,NET,9205,12,0.00019829457340516182
2019-02-20,unaffected,NET,9205,13,0.00019916871910575628
2019-02-20,unaffected,NET,9205,14,0.00019974223095426595
2019-02-20,unaffected,NET,9205,15,0.00020519125178468728
2019-02-20,unaffected,NET,9205,16,0.00021340653277629107
2019-02-20,unaffected,NET,9205,17,0.0002187203059921715
2019-02-20,unaffected,NET,9205,18,0.000228670196956527
2019-02-20,unaffected,NET,9205,19,0.00023829696547652006
2019-02-20,unaffected,NET,9205,20,0.00024906143992136655
2019-02-20,unaffected,NET,9205,21,0.0002588915716704567
2019-02-20,unaffected,NET,9205,22,0.0002717435934235473
2019-02-20,unaffected,NET,9205,23,0.000273785749102344
2019-02-20,unaffected,NET,9205,24,0.00028621537346403176
2019-02-20,unaffected,ASYM,9201,1,1.4269159958186136e-07
2019-02-20,unaffected,ASYM,9201,2,2.7512057760185325e-07
2019-02-20,unaffected,ASYM,9201,3,3.0592179309678714e-07
2019-02-20,unaffected,ASYM,9201,4,3.8765674666629657e-07
2019-02-20,unaffected,ASYM,9201,5,5.02556676904262e-07
2019-02-20,unaffected,ASYM,9201,6,6.191023020941783e-07
2019-02-20,unaffected,ASYM,9201,7,7.641935163835576e-07
2019-02-20,unaffected,ASYM,9201,8,8.62254861664478e-07
2019-02-20,unaffected,ASYM,9201,9,8.552744294887032e-07
2019-02-20,unaffected,ASYM,9201,10,8.820299663893014e-07
2019-02-20,unaffected,ASYM,9201,11,1.0617723207294376e-06
2019-02-20,unaffected,ASYM,9201,12,1.202161553647545e-06
2019-02-20,unaffected,ASYM,9201,13,1.3002359410153274e-06
2019-02-20,unaffected,ASYM,9201,14,1.3459067141083301e-06
2019-02-20,unaffected,ASYM,9201,15,1.292763296248799e-06
2019-02-20,unaffected,ASYM,9201,16,1.3419470315772335e-06
2019-02-20,unaffected,ASYM,9201,17,1.4921254972475565e-06
2019-02-20,unaffected,ASYM,9201,18,1.57798198139866e-06
2019-02-20,unaffected,ASYM,9201,19,1.635050705958034e-06
2019-02-20,unaffected,ASYM,9201,20,1.725332844728341e-06
2019-02-20,unaffected,ASYM,9201,21,1.587620780852744e-06
2019-02-20,unaffected,ASYM,9201,22,1.6034421042649689e-06
2019-02-20,unaffected,ASYM,9201,23,1.769511375587087e-06
2019-02-20,unaffected,ASYM,9201,24,1.8476485470351319e-06
2019-02-20,unaffected,ASYM,9202,1,1.4010804711327193e-07
2019-02-20,unaffected,ASYM,9202,2,2.8632776222918915e-07
2019-02-20,unaffected,ASYM,9202,3,3.3375732760071326e-07
2019-02-20,unaffected,ASYM,9202,4,4.789254224118128e-07
2019-02-20,unaffected,ASYM,9202,5,6.807060178909018e-07
2019-02-20,unaffected,ASYM,9202,6,9.038449542552732e-07
2019-02-20,unaffected,ASYM,9202,7,1.1878530553986162e-06
2019-02-20,unaffected,ASYM,9202,8,1.4072764782628503e-06
2019-02-20,unaffected,ASYM,9202,9,1.4911260863866748e-06
2019-02-20,unaffected,ASYM,9202,10,1.646731063750335e-06
2019-02-20,unaffected,ASYM,9202,11,1.9400633864055253e-06
2019-02-20,unaffected,ASYM,9202,12,2.2633194504394043e-06
2019-02-20,unaffected,ASYM,9202,13,2.600272950757542e-06
2019-02-20,unaffected,ASYM,9202,14,2.9473031353616206e-06
2019-02-20,unaffected,ASYM,9202,15,3.202061117861253e-06
2019-02-20,unaffected,ASYM,9202,16,3.496104934543024e-06
2019-02-20,unaffected,ASYM,9202,17,3.835330143359543e-06
2019-02-20,unaffected,ASYM,9202,18,4.173630444802556e-06
2019-02-20,unaffected,ASYM,9202,19,4.238286710174168e-06
2019-02-20,unaffected,ASYM,9202,20,4.372518183628953e-06
2019-02-20,unaffected,ASYM,9202,21,4.3388990309507e-06
2019-02-20,unaffected,ASYM,9202,22,4.385198116136235e-06
2019-02-20,unaffected,ASYM,9202,23,4.516728818320845e-06
2019-02-20,unaffected,ASYM,9202,24,4.615151690761849e-06
2019-02-20,unaffected,ASYM,9203,1,1.254983559901007e-07
2019-02-20,unaffected,ASYM,9203,2,2.2135955416882663e-07
2019-02-20,unaffected,ASYM,9203,3,1.9493153145835333e-07
2019-02-20,unaffected,ASYM,9203,4,2.2740524506496222e-07
2019-02-20,unaffected,ASYM,9203,5,2.9656759630839535e-07
2019-02-20,unaffected,ASYM,9203,6,3.310041520750685e-07
2019-02-20,unaffected,ASYM,9203,7,4.054828870456422e-07
2019-02-20,unaffected,ASYM,9203,8,4.496419544987538e-07
