design,seed,model,rmse,mae,rmse 1-6 h,rmse 7-24 h,rmse 25-48 h,rmse 49-144 h,rmse_event_equal,false_activity,false_activity_005,oracle_scale,peak_mag,peak_time
main,0,W,0.02573959805448577,0.006119049969522431,0.01917352222392708,0.028844372180046145,0.033213951605909606,0.023217926803887096,0.022675458214519703,0.37688368661625704,0.09243835432197171,0.9211991759219641,0.06588712721545224,21.79309462915601
main,0,GCRK,0.02586549944340201,0.006470124799365345,0.0195585703951832,0.02923096028488614,0.0326593105499716,0.023511770508785664,0.02275248277105443,0.5072202630189224,0.11864530816410894,0.8934201256650833,0.06616424091548546,22.010230179028135
main,0,closed,0.02649407446341384,0.006255126064473853,0.0195216683040794,0.02977648438276077,0.033725738332473526,0.024052713480527014,0.022985536147961883,0.5087274101002589,0.10823175254306347,1.2907341800871437,0.06899289618872399,22.10946291560102
