design,target,scale,rmse_no_geo,r2_no_geo,rmse_geo,r2_geo,rel_change,ci_lo,ci_hi,null_rmse_median,null_rmse_p05,beats_null,rmse_W,r2_W,rmse_GCRK,r2_GCRK
main,peak,raw,0.08648002830469179,0.3086823315917281,0.0865886154420679,0.3069451597349676,0.0012556325374171173,-0.008436371301242442,0.011472970920361317,0.08682641396683166,0.08604422769290296,False,0.09921637581549138,0.09006005893121793,0.09979924153694424,0.0793374199621183
main,peak,log,1.135196754955103,0.4056906898899606,1.1314930614234042,0.4095623514650414,-0.0032626005276461534,-0.009098619723642213,0.002519723420033399,1.14122022297612,1.1378119863144327,True,1.3468373815717891,0.16343329613558366,1.328047270049408,0.18661282840451732
main,mean,raw,0.011386955637527535,0.2925400457899605,0.011264419788870798,0.30768417636085565,-0.01076107192803144,-0.024940175843438772,0.003445298601548366,0.011452243778071825,0.011385059693229721,True,0.012450557844771564,0.15420673032601562,0.012558874372508492,0.13942636509036366
main,mean,log,0.5696673534820045,0.5161139388618323,0.5749073206295694,0.5071711465456541,0.009198292855534751,0.00016563913107542905,0.01826284958196087,0.5786443893084081,0.5760993581170647,True,0.7687825704671483,0.11873300365709816,0.8120274726594444,0.01679994540749219
event,peak,raw,0.10166257633220903,0.04463740574636055,0.10089005725540577,0.059101562422038345,-0.007598854019583823,-0.01599189390863979,0.000971335329643193,0.10073978184142841,0.09993157490523082,False,0.11082909541812531,-0.13541228123669002,0.11110928711862716,-0.14116050537378144
event,peak,log,1.3523152337800661,0.1566144953310773,1.3255171499472005,0.18970911408508673,-0.0198164474994178,-0.0260174578264893,-0.014020028325455559,1.3537356578408262,1.3362991656581398,True,1.611804900422956,-0.19810586852757406,1.5387529861733977,-0.0919633676837115
event,mean,raw,0.013897992849532716,-0.053879051919606624,0.013671182026161981,-0.019761791724856925,-0.016319681973239852,-0.025651549453630705,-0.00890367479366369,0.013773361705533269,0.013694227019416779,True,0.013872981416724798,-0.05008925191675817,0.014003878285795116,-0.06999872252989014
event,mean,log,0.7876686329000921,0.07490240733301623,0.7740569141845297,0.10659940510210775,-0.0172810216720779,-0.023683242896750983,-0.010731913456278554,0.7821415968890173,0.7779998961584816,True,0.9771932904314462,-0.423840695302631,0.9734210116799964,-0.4128689522006832
