test_event,selected_one_flow_start,two_tf_mse_full,one_tf_mse_full,d_tf_mse_full,rel_tf_mse_full,two_path_mse_full,one_path_mse_full,d_path_mse_full,rel_path_mse_full,two_h24_mse_full,one_h24_mse_full,d_h24_mse_full,rel_h24_mse_full,constant_two_flow_path_mse_full,constant_two_flow_tf_mse_full,constant_one_flow_path_mse_full,constant_one_flow_tf_mse_full,damped_persistence_path_mse_full,damped_persistence_tf_mse_full,all_zero_path_mse_full,all_zero_tf_mse_full,two_tf_mse_zero,one_tf_mse_zero,d_tf_mse_zero,rel_tf_mse_zero,two_path_mse_zero,one_path_mse_zero,d_path_mse_zero,rel_path_mse_zero,two_h24_mse_zero,one_h24_mse_zero,d_h24_mse_zero,rel_h24_mse_zero,constant_two_flow_path_mse_zero,constant_two_flow_tf_mse_zero,constant_one_flow_path_mse_zero,constant_one_flow_tf_mse_zero,damped_persistence_path_mse_zero,damped_persistence_tf_mse_zero,all_zero_path_mse_zero,all_zero_tf_mse_zero,two_tf_mse_near_zero,one_tf_mse_near_zero,d_tf_mse_near_zero,rel_tf_mse_near_zero,two_path_mse_near_zero,one_path_mse_near_zero,d_path_mse_near_zero,rel_path_mse_near_zero,two_h24_mse_near_zero,one_h24_mse_near_zero,d_h24_mse_near_zero,rel_h24_mse_near_zero,constant_two_flow_path_mse_near_zero,constant_two_flow_tf_mse_near_zero,constant_one_flow_path_mse_near_zero,constant_one_flow_tf_mse_near_zero,damped_persistence_path_mse_near_zero,damped_persistence_tf_mse_near_zero,all_zero_path_mse_near_zero,all_zero_tf_mse_near_zero,two_tf_mse_interior,one_tf_mse_interior,d_tf_mse_interior,rel_tf_mse_interior,two_path_mse_interior,one_path_mse_interior,d_path_mse_interior,rel_path_mse_interior,two_h24_mse_interior,one_h24_mse_interior,d_h24_mse_interior,rel_h24_mse_interior,constant_two_flow_path_mse_interior,constant_two_flow_tf_mse_interior,constant_one_flow_path_mse_interior,constant_one_flow_tf_mse_interior,damped_persistence_path_mse_interior,damped_persistence_tf_mse_interior,all_zero_path_mse_interior,all_zero_tf_mse_interior,two_vs_own_update0_path_full,one_vs_own_update0_path_full,two_vs_constant_two_flow_path_full,one_vs_constant_two_flow_path_full
2024-05-08,restoration_ray_start,1.549896114738658e-05,1.5509085642406717e-05,1.0124495020136237e-08,0.06528105688224897,4.187572303103816e-05,4.212071399877567e-05,2.4499096773750834e-07,0.5816401111923923,2.6555478973300992e-05,2.670257524857258e-05,1.4709627527158923e-07,0.5508692472627802,4.980295460946939e-05,1.6002637494239025e-05,4.958888653706178e-05,1.6002259144443087e-05,4.95887038731339e-05,1.600225550646428e-05,0.00013108661803138083,0.00013108663551975042,4.6298814595502336e-06,4.637455276679248e-06,7.57381712901406e-09,0.1633183864241481,3.217801914607448e-05,3.258069143587556e-05,4.0267228980107986e-07,1.235923094491744,3.393222190796278e-05,3.4360963410184125e-05,4.287415022213422e-07,1.2477575122188485,3.230338095117276e-05,4.632294348994037e-06,3.258069143587556e-05,4.637455276679248e-06,3.258069143587556e-05,4.637455276679248e-06,3.258069143587556e-05,4.637455276679248e-06,7.166123850765871e-06,7.174362508521881e-06,8.23865775601007e-09,0.11483470128842799,3.538142046789183e-05,3.553223580919623e-05,1.5081534130439734e-07,0.42444652825748796,7.686538309076407e-07,5.983990250855521e-07,-1.702548058220885e-07,-28.45171844953248,3.58311835576728e-05,7.177425231930101e-06,3.573322700395491e-05,7.179460226325318e-06,3.5733220205979914e-05,7.179459771577967e-06,3.678046185024754e-05,9.795139703783207e-06,0.00035576149821281433,0.00035585061414167285,8.91159288585186e-08,0.02504307294044443,0.00019824868757967597,0.0001974716368648741,-7.77050714801861e-07,-0.3934999107408935,0.0001414728532027867,0.00014092941354546283,-5.434396573238782e-07,-0.3856112387415622,0.0003491251005066766,0.0003734018246177584,0.0003426084639849486,0.0003732526092790067,0.0003426049111617936,0.00037325246375985444,0.0019351630299179643,0.004415024071931839,7.92723157843123e-06,7.468176051053954e-06,7.92723157843123e-06,7.682240610693721e-06
2022-03-12,restoration_ray_start,8.431943570030853e-06,8.431943570030853e-06,0.0,0.0,1.3273592691322358e-05,1.3273597433894348e-05,4.742571989963494e-12,3.572936435342885e-05,1.4448839575905923e-05,1.4448850246692903e-05,1.0670786979111928e-11,7.385215291821777e-05,1.4516277763966463e-05,8.825509212329052e-06,1.4516277763966463e-05,8.825509212329052e-06,1.4516276183109134e-05,8.825509212329052e-06,2.6057753534092408e-05,2.605775443953462e-05,1.7994613017435768e-06,1.7994614154304145e-06,1.1368683772161603e-13,6.317825808697498e-06,1.299536892036635e-05,1.2995374856138016e-05,5.935771666532421e-12,4.567603268272649e-05,1.5156334675634796e-05,1.5156352482949799e-05,1.7807315002985394e-11,0.0001174907684617246,1.2995374856138016e-05,1.7994614154304145e-06,1.2995374856138016e-05,1.7994614154304145e-06,1.2995374856138016e-05,1.7994614154304145e-06,1.2995374856138016e-05,1.7994614154304145e-06,1.1112300853710622e-05,1.1112300853710622e-05,0.0,0.0,6.5822565812060065e-06,6.5822589738137765e-06,2.392607770063213e-12,3.6349341154484085e-05,2.619229447319099e-06,2.6192348306865822e-06,5.383367483277504e-12,0.0002055320668542865,7.019325009353971e-06,1.111581423174357e-05,7.019325009353971e-06,1.111581423174357e-05,7.019325009353971e-06,1.111581423174357e-05,6.3495389882692865e-06,1.2197285286674742e-05,0.0007630343898199499,0.000763034273404628,-1.1641532182693481e-10,-1.5256892892568818e-05,0.0006405775849190024,0.0006405776883992883,1.0348028597201298e-10,1.6154213274364167e-05,0.0009143701754510403,0.0009143695545693239,-6.208817163741789e-10,-6.790271102876119e-05,0.0009281461437543234,0.0008359553175978363,0.0009281461437543234,0.0008359553175978363,0.0009281459367937512,0.0008359553175978363,0.004008025344875123,0.003981913905590773,1.242680330072115e-06,1.242680330072115e-06,1.242685072644105e-06,1.242680330072115e-06
2018-10-11,restoration_ray_start,3.759963874472305e-05,3.7580321077257395e-05,-1.9317667465656996e-08,-0.05140367860600194,0.0005339013398998845,0.0005347116730218967,8.103331220121399e-07,0.15154580737551177,0.0009973738315331676,0.0010024196040021242,5.0457724689566014e-06,0.5033593166785183,0.00031072243576792325,3.556522642611526e-05,0.0003101702734211646,3.555872535798699e-05,0.00031017218773092374,3.555873627192341e-05,0.005658817059222219,0.0056588174775242805,7.998598334779672e-07,8.018095627448929e-07,1.949729266925715e-09,0.2431661279083608,9.661444729959318e-06,9.67353658187528e-06,1.2091851915961566e-08,0.12499928866364486,3.652166856756044e-05,3.71979332940523e-05,6.762647264918584e-07,1.8180169342902408,9.618070546913055e-06,7.999421995918965e-07,9.67353658187528e-06,8.018095627448929e-07,9.67353658187528e-06,8.018095627448929e-07,9.67353658187528e-06,8.018095627448929e-07,4.9437862799095456e-06,4.948802143189823e-06,5.015863280277699e-09,0.1013550983682013,7.606947311648617e-05,7.641558293943052e-05,3.461098229443581e-07,0.4529309463211136,0.0013291592068142362,0.0013338385687934027,4.679361979166531e-06,0.35081921370736086,7.649099937191717e-05,4.969097517459886e-06,7.65755275885264e-05,4.969529072695877e-06,7.657552206957781e-05,4.969529527443228e-06,7.787980415202953e-05,8.940953193814494e-06,0.00024258572375401855,0.00024243522784672678,-1.5049590729176998e-07,-0.06207674875819492,0.002976579912777605,0.002980657692613273,4.077779835668163e-06,0.1368080556775708,0.0032032489262778185,0.0032219629863212847,1.8714060043466263e-05,0.5808279028317848,0.0016579806119546123,0.00022862543119117618,0.0016543918299949032,0.00022857345174998045,0.0016544031343240847,0.00022857350995764136,0.03323654744816923,0.038642577826976776,-0.00022317890413196129,-0.0002245413996007321,-0.00022317890413196129,-0.00022398923725397343
