variant,model,seed,group,company,mse_path,mse_1h,mse_6h,mse_24h,out_of_bounds_fraction
raw,ASYM,5104.0,1498,27,0.00010352833016922452,4.6299888466764676e-05,9.745109636934915e-05,0.00011783444617174504,0.0
raw,ASYM,5104.0,1603,28,2.333727262746135e-05,1.1099993733467943e-05,2.222743312733768e-05,2.637076841977383e-05,0.0
raw,ASYM,5104.0,1635,28,3.2458649183043686e-05,1.9116484287916713e-05,2.998670106749708e-05,3.665725364299556e-05,0.0
raw,ASYM,5104.0,1926,36,0.00013231393242033255,6.222340126599873e-05,0.00013428628429214097,0.00014236954417778494,0.0
raw,ASYM,5104.0,1962,37,1.701789626961296e-05,1.4918722723875558e-05,1.871621962415384e-05,1.4788308687610407e-05,0.0
raw,ASYM,5104.0,2001,37,0.0001069944847071981,9.82030748761867e-05,0.00010713011770576428,0.00010831346939766434,0.0
raw,ASYM,5104.0,2055,38,0.0002382558458449698,0.00022179451765339385,0.00023638315686198602,0.00024291375809014403,0.0
raw,ASYM,5104.0,2075,38,7.466276564288656e-05,5.4683956976493354e-05,7.425862232032069e-05,7.7259521910412e-05,0.0
raw,ASYM,5104.0,2242,41,5.05626335704729e-05,3.0326353218577485e-05,4.9237886633964405e-05,5.491348343912878e-05,0.0
raw,ASYM,5104.0,2512,42,0.00011787974882187305,8.323028606048003e-05,0.00012076781012978908,0.00011622495783762497,0.0
raw,ASYM,5104.0,2543,43,4.7001943595894305e-05,3.660915885210309e-05,4.777207860988453e-05,4.709692015685177e-05,0.0
raw,ASYM,5105.0,42,2,0.00018503068402345,0.00012973658834500177,0.00018087669005640309,0.00020006467132023555,0.0
raw,ASYM,5105.0,46,2,0.0002219748060769283,0.00011722712530532054,0.00021050592591498058,0.00024640981702424633,0.0
raw,ASYM,5105.0,117,3,4.131574872435726e-05,3.589186429635252e-05,4.123892284421308e-05,4.2448044851679646e-05,0.0
raw,ASYM,5105.0,199,4,1.6097687593405727e-05,1.3057600786261085e-05,1.591249657178967e-05,1.677337823787554e-05,0.0
raw,ASYM,5105.0,250,4,4.933132874407905e-06,2.947886230649521e-06,5.120774726854289e-06,5.150003826101611e-06,0.0
raw,ASYM,5105.0,492,7,0.001173854958190088,0.0006935857871677464,0.001209057261010631,0.0012151560098196525,0.0
raw,ASYM,5105.0,1087,22,3.513038492453845e-05,2.776387528476971e-05,3.577414636789125e-05,3.520924037929059e-05,0.0
raw,ASYM,5105.0,1113,22,4.765134422277428e-05,3.9867241587488075e-05,4.871797097950991e-05,4.4490372740856764e-05,0.0
raw,ASYM,5105.0,1219,23,1.008900339596113e-05,7.4284019083160064e-06,9.875194615401029e-06,1.0553422307619994e-05,0.0
raw,ASYM,5105.0,1231,23,2.4302753784537605e-05,1.305801545910691e-05,2.4404537784097794e-05,2.5726041942460827e-05,0.0
raw,ASYM,5105.0,1319,25,0.000614659615178208,0.00038503054428024,0.0006124709420423746,0.0006405618619097299,0.0
raw,ASYM,5105.0,1348,25,0.000322440650739753,0.0002602841349533482,0.0003302428503925877,0.00032274902104733596,0.0
raw,ASYM,5105.0,1389,26,5.107990754040365e-05,2.832424695900663e-05,4.967611722672358e-05,5.5600280610486795e-05,0.0
raw,ASYM,5105.0,1498,27,0.00010129091506875673,4.586562413558622e-05,9.568479202119062e-05,0.00011543342949456042,0.0
raw,ASYM,5105.0,1603,28,2.3027836605451092e-05,1.129570990958796e-05,2.1904803681707663e-05,2.6017625412341332e-05,0.0
raw,ASYM,5105.0,1635,28,3.179103262834715e-05,1.8556714332811547e-05,2.937678107594042e-05,3.6050755116608614e-05,0.0
raw,ASYM,5105.0,1926,36,0.00013205921798603083,6.390849066408713e-05,0.00013319044216749692,0.0001422161905678658,0.0
raw,ASYM,5105.0,1962,37,1.718203015200882e-05,1.4987224754575593e-05,1.8914314074877412e-05,1.5016721352095225e-05,0.0
raw,ASYM,5105.0,2001,37,0.00010664615590663996,0.0001008255299670828,0.00010648190507397852,0.00010794066519661116,0.0
raw,ASYM,5105.0,2055,38,0.00023626461736123253,0.0002196290471484807,0.00023426673373495413,0.0002420196028179884,0.0
raw,ASYM,5105.0,2075,38,7.372223364972072e-05,5.278251965348989e-05,7.326974666011729e-05,7.706850927397037e-05,0.0
raw,ASYM,5105.0,2242,41,5.036038252908721e-05,3.021302484231015e-05,4.96507051937966e-05,5.41154770894833e-05,0.0
raw,ASYM,5105.0,2512,42,0.00011789560504671513,8.822117031345276e-05,0.00012043853686877344,0.00011579194952803312,0.0
raw,ASYM,5105.0,2543,43,4.6776780606209454e-05,3.744629603390922e-05,4.7379900878362856e-05,4.68636251199645e-05,0.0
raw,PERSISTENCE,,42,2,0.00032797168457235614,0.00016950903650942705,0.0003211899901776055,0.0003530225657974513,0.0
raw,PERSISTENCE,,46,2,0.00037061661148038525,0.00013912270656480353,0.0003197457730921714,0.0004305298875241171,0.0
raw,PERSISTENCE,,117,3,7.839667792312524e-05,4.889749408556618e-05,7.869132903384028e-05,8.007783880491032e-05,0.0
raw,PERSISTENCE,,199,4,2.7591244851283458e-05,1.8396891781482445e-05,2.651865778749883e-05,2.8713021734278918e-05,0.0
raw,PERSISTENCE,,250,4,7.175614732013437e-06,3.2854144346233692e-06,6.654566238433761e-06,8.123040404490095e-06,0.0
raw,PERSISTENCE,,492,7,0.002187238721281143,0.0007869420287088892,0.0023097046747971185,0.002389146736525843,0.0
raw,PERSISTENCE,,1087,22,6.709596610720961e-05,3.7900397353521376e-05,6.914942141546022e-05,6.78565991319117e-05,0.0
raw,PERSISTENCE,,1113,22,9.31666174194932e-05,5.4715479803233596e-05,9.638868861507664e-05,9.018031237796912e-05,0.0
raw,PERSISTENCE,,1219,23,1.833745482829713e-05,8.743626063053305e-06,1.7889241627079372e-05,1.9991568106939078e-05,0.0
raw,PERSISTENCE,,1231,23,4.1522378652338495e-05,1.5111784390592875e-05,3.886146029027711e-05,4.800469137256636e-05,0.0
raw,PERSISTENCE,,1319,25,0.001094960234420989,0.00048688847528703753,0.0010046321794604696,0.0012296206396911439,0.0
raw,PERSISTENCE,,1348,25,0.0005920404493969146,0.00037297656026141936,0.0005958769784410972,0.0006064301266634482,0.0
raw,PERSISTENCE,,1389,26,8.290528605155583e-05,3.174555375027123e-05,7.906366984147418e-05,9.489933491245815e-05,0.0
raw,PERSISTENCE,,1498,27,0.0001522235866396281,5.317989017385907e-05,0.00013136500591930797,0.00019168177085572227,0.0
raw,PERSISTENCE,,1603,28,3.271920662822521e-05,1.4046307426569035e-05,2.6971254856973612e-05,4.1647170596129314e-05,0.0
raw,PERSISTENCE,,1635,28,4.846773310371869e-05,2.4270889205577937e-05,4.424443336167041e-05,5.6432366954302174e-05,0.0
raw,PERSISTENCE,,1926,36,0.00022260510984331808,7.087282484392314e-05,0.0001886006424917786,0.0002708502877302708,0.0
raw,PERSISTENCE,,1962,37,3.3841721175186616e-05,1.9403307631788028e-05,3.5803556723306415e-05,3.210128654411346e-05,0.0
raw,PERSISTENCE,,2001,37,0.0002053373535859741,0.0001734430499864385,0.00020207299997867902,0.0002117931420867659,0.0
raw,PERSISTENCE,,2055,38,0.00043672892601805504,0.00032398734609678835,0.0004281616931013326,0.0004744822469515181,0.0
raw,PERSISTENCE,,2075,38,0.00012981693725636225,7.185992341269332e-05,0.00013040080869187394,0.0001496113464250984,0.0
raw,PERSISTENCE,,2242,41,8.486569889167544e-05,3.653323424376693e-05,7.602710752914115e-05,0.00010320339253988353,0.0
raw,PERSISTENCE,,2512,42,0.00022740932875566332,0.00010447122705319434,0.00023490661258113155,0.00023345222100558274,0.0
raw,PERSISTENCE,,2543,43,8.997489015907991e-05,4.728018031434255e-05,9.092182679747592e-05,9.397918517140957e-05,0.0
output_clip_01,NET,5101.0,42,2,0.00018326258032067504,0.0001242894883422587,0.00018077993747618395,0.0001964282631571098,0.0
output_clip_01,NET,5101.0,46,2,0.00021949825033204689,0.00011209075726332002,0.00020893078315274612,0.00024365254167713359,0.0
output_clip_01,NET,5101.0,117,3,4.124999159029104e-05,3.516167480501242e-05,4.1128830802559944e-05,4.247675630465329e-05,0.0
output_clip_01,NET,5101.0,199,4,1.618651227529692e-05,1.3368400572337234e-05,1.590716229961016e-05,1.71828624365029e-05,0.0
output_clip_01,NET,5101.0,250,4,4.470237980922815e-06,2.645786436785346e-06,4.4354264343127075e-06,5.062650538930429e-06,0.0
output_clip_01,NET,5101.0,492,7,0.0011854532298011071,0.0007166312249607582,0.0012092137057940358,0.0012218004319862947,0.0
output_clip_01,NET,5101.0,1087,22,3.522602984321616e-05,2.78944910023432e-05,3.5695940572265116e-05,3.5306459225021844e-05,0.0
output_clip_01,NET,5101.0,1113,22,4.775152877626248e-05,4.027648129234909e-05,4.86541521085788e-05,4.44650797197336e-05,0.0
output_clip_01,NET,5101.0,1219,23,1.0272356110944434e-05,6.925398967315997e-06,1.0013374971791875e-05,1.0912620187585822e-05,0.0
output_clip_01,NET,5101.0,1231,23,2.39558494082932e-05,1.279138466669044e-05,2.3816010179068604e-05,2.5717507891465902e-05,0.0
output_clip_01,NET,5101.0,1319,25,0.0006100612252738061,0.0003804137845514969,0.0006058862707680473,0.0006325438247748426,0.0
output_clip_01,NET,5101.0,1348,25,0.00032337671713723507,0.0002631181262296632,0.000327039364270355,0.00032396249527074164,0.0
output_clip_01,NET,5101.0,1389,26,5.100187519566138e-05,2.7271682759694563e-05,4.92334107552834e-05,5.572354948029089e-05,0.0
output_clip_01,NET,5101.0,1498,27,0.00010364026647328989,4.737202987572558e-05,9.657354629863889e-05,0.00011834361783892167,0.0
output_clip_01,NET,5101.0,1603,28,2.3133339041909694e-05,1.149114174625941e-05,2.1631192410999114e-05,2.629280137377182e-05,0.0
output_clip_01,NET,5101.0,1635,28,3.183432237970169e-05,1.8653033169533898e-05,2.909003936062367e-05,3.612254780686745e-05,0.0
output_clip_01,NET,5101.0,1926,36,0.00013060146997890244,6.27324219974059e-05,0.00013002599362421348,0.0001415619009182904,0.0
output_clip_01,NET,5101.0,1962,37,1.7361561632830966e-05,1.4828057764784644e-05,1.8991067578563644e-05,1.5439081048535622e-05,0.0
output_clip_01,NET,5101.0,2001,37,0.00010718386765780984,0.00010986758089161141,0.00010615021397275446,0.0001083020620231042,0.0
output_clip_01,NET,5101.0,2055,38,0.00023635207197932973,0.00021619349316560348,0.00023386988638661742,0.00024341233091679213,0.0
output_clip_01,NET,5101.0,2075,38,7.40047877479255e-05,5.445728572686115e-05,7.36995738771092e-05,7.771572403970963e-05,0.0
output_clip_01,NET,5101.0,2242,41,4.9978336833985435e-05,2.9083367915203433e-05,4.863048111046515e-05,5.485461376559586e-05,0.0
output_clip_01,NET,5101.0,2512,42,0.00011745670987387441,8.255110758603282e-05,0.00011993116292817429,0.00011621886239978198,0.0
output_clip_01,NET,5101.0,2543,43,4.685534673085687e-05,3.528323746729279e-05,4.7580098151603105e-05,4.680302420025557e-05,0.0
output_clip_01,NET,5102.0,42,2,0.0001846581134921698,0.00013019903937120641,0.0001821539673138052,0.0001971701661980991,0.0
output_clip_01,NET,5102.0,46,2,0.0002196896973706176,0.00011503773069754261,0.00020715143654993342,0.0002433363402226781,0.0
output_clip_01,NET,5102.0,117,3,4.206405701329905e-05,3.7219688128605296e-05,4.1914035370559406e-05,4.29287490427174e-05,0.0
output_clip_01,NET,5102.0,199,4,1.6124337437004503e-05,1.4127583299503556e-05,1.5977003688736473e-05,1.6975312179944306e-05,0.0
output_clip_01,NET,5102.0,250,4,4.7428476109393895e-06,2.778183554905309e-06,4.796985011679862e-06,5.536330421990856e-06,0.0
output_clip_01,NET,5102.0,492,7,0.0011786949219224612,0.0006783324074097202,0.0012077806759346608,0.0012202463422639747,0.0
output_clip_01,NET,5102.0,1087,22,3.623276388513768e-05,2.9151243178929114e-05,3.66747898289894e-05,3.626406505365744e-05,0.0
output_clip_01,NET,5102.0,1113,22,4.8329438820516414e-05,4.193212525595339e-05,4.911280993830591e-05,4.473135181256246e-05,0.0
output_clip_01,NET,5102.0,1219,23,1.0350516207296713e-05,7.075904151191856e-06,1.0220223793968648e-05,1.1057186815758786e-05,0.0
output_clip_01,NET,5102.0,1231,23,2.405734387051555e-05,1.2850278085852279e-05,2.412166560842496e-05,2.6035515781421256e-05,0.0
output_clip_01,NET,5102.0,1319,25,0.0006105573655795684,0.00038325433237539975,0.0005974851392426225,0.0006352555821242581,0.0
output_clip_01,NET,5102.0,1348,25,0.0003229130671235578,0.00027391411377643315,0.0003259128376572503,0.0003237268947822473,0.0
output_clip_01,NET,5102.0,1389,26,5.106043132252391e-05,2.7106347371984314e-05,4.936939652228993e-05,5.611794984675752e-05,0.0
output_clip_01,NET,5102.0,1498,27,0.00010124172876310324,4.602725969419787e-05,9.291186279207236e-05,0.00011693725264255984,0.0
output_clip_01,NET,5102.0,1603,28,2.264282889652129e-05,1.1424974199853808e-05,2.0789628837281574e-05,2.6225723146025334e-05,0.0
output_clip_01,NET,5102.0,1635,28,3.193591809570433e-05,1.9210673113672603e-05,2.8894322329629372e-05,3.654755648353093e-05,0.0
output_clip_01,NET,5102.0,1926,36,0.0001308429318017615,6.178611182879954e-05,0.00012990384659753164,0.00014238494394545295,0.0
output_clip_01,NET,5102.0,1962,37,1.793502994240355e-05,1.5458687667726307e-05,1.975396895749217e-05,1.620740114379373e-05,0.0
output_clip_01,NET,5102.0,2001,37,0.00010781514607441817,0.00011985613772054536,0.00010615784265267598,0.00010819977634540364,0.0
output_clip_01,NET,5102.0,2055,38,0.00023676100444506256,0.00023090902580488157,0.00023220662383434715,0.00024284203980496366,0.0
output_clip_01,NET,5102.0,2075,38,7.387761036449004e-05,5.626426363182663e-05,7.349413410293714e-05,7.751865364693952e-05,0.0
output_clip_01,NET,5102.0,2242,41,4.993243643010646e-05,2.9762020281778292e-05,4.863517665418533e-05,5.463514085847672e-05,0.0
output_clip_01,NET,5102.0,2512,42,0.0001181610065124586,8.244641086941678e-05,0.00012067773705849538,0.0001169612192219851,0.0
output_clip_01,NET,5102.0,2543,43,4.7064841908299426e-05,3.642871142075154e-05,4.76505891878279e-05,4.7285999072475735e-05,0.0
output_clip_01,NET,5103.0,42,2,0.00018456222403041243,0.00012881631115815628,0.00018045772304845563,0.00019971662777027688,0.0
output_clip_01,NET,5103.0,46,2,0.00022038629378725097,0.00011455802544233084,0.00020812919329485987,0.000246494124907307,0.0
output_clip_01,NET,5103.0,117,3,4.275911752179125e-05,3.677946853038194e-05,4.2234826359955056e-05,4.445662684936292e-05,0.0
output_clip_01,NET,5103.0,199,4,1.6172438578166812e-05,1.3768316247941345e-05,1.5410732107051265e-05,1.7149272415825267e-05,0.0
output_clip_01,NET,5103.0,250,4,5.585649269593764e-06,2.733250157498931e-06,5.148473793385945e-06,5.8772670359334206e-06,0.0
output_clip_01,NET,5103.0,492,7,0.00117822138543181,0.0006820321141175659,0.0012050778233201227,0.0012179765115283227,0.0
output_clip_01,NET,5103.0,1087,22,3.6881346420918855e-05,2.8864800890865376e-05,3.714364102209186e-05,3.697955908066681e-05,0.0
output_clip_01,NET,5103.0,1113,22,4.909161808788057e-05,4.137881992461843e-05,4.993277624212688e-05,4.615641506971649e-05,0.0
output_clip_01,NET,5103.0,1219,23,1.0676128710073643e-05,6.977047769250342e-06,1.0065238585002118e-05,1.1245167048914139e-05,0.0
output_clip_01,NET,5103.0,1231,23,2.5071040208173187e-05,1.2766998274539165e-05,2.462977489987204e-05,2.650405254248501e-05,0.0
output_clip_01,NET,5103.0,1319,25,0.0006066231031861765,0.0003813399669023036,0.0006007936163815099,0.0006322673820847413,0.0
output_clip_01,NET,5103.0,1348,25,0.0003231959759194052,0.000272011121937157,0.00032755118960366906,0.0003244770641735489,0.0
output_clip_01,NET,5103.0,1389,26,5.2178843834599026e-05,2.7035285261110575e-05,5.0442532326170336e-05,5.6194421392974515e-05,0.0
output_clip_01,NET,5103.0,1498,27,0.00010402128967244804,4.626065900831451e-05,9.646231602522097e-05,0.00011931615154062409,0.0
output_clip_01,NET,5103.0,1603,28,2.3638512755974683e-05,1.1497751381480103e-05,2.1799370535767246e-05,2.6919542674774808e-05,0.0
output_clip_01,NET,5103.0,1635,28,3.281284730818255e-05,1.911655606525064e-05,2.9714048980873553e-05,3.721821117742766e-05,0.0
output_clip_01,NET,5103.0,1926,36,0.00013174307957501208,6.156928213583604e-05,0.0001300596443969708,0.0001428860840952674,0.0
output_clip_01,NET,5103.0,1962,37,1.8407349550828975e-05,1.5152779241281053e-05,1.9726170491418604e-05,1.616277395651955e-05,0.0
output_clip_01,NET,5103.0,2001,37,0.00010786802749386968,0.00011784669909176321,0.00010622047074515336,0.0001080476566560357,0.0
output_clip_01,NET,5103.0,2055,38,0.00023677904165549405,0.00022820413616663913,0.00023281592600752756,0.00024343403304499908,0.0
output_clip_01,NET,5103.0,2075,38,7.510492887399125e-05,5.570315444329151e-05,7.42272023520647e-05,7.896738112708657e-05,0.0
output_clip_01,NET,5103.0,2242,41,5.076910999921298e-05,2.964408401942198e-05,4.911979882284252e-05,5.530684303774817e-05,0.0
output_clip_01,NET,5103.0,2512,42,0.00011834128395912269,8.209989086595476e-05,0.00012087400762477086,0.00011693663691849691,0.0
output_clip_01,NET,5103.0,2543,43,4.7552472661417026e-05,3.596596185278298e-05,4.828622095475996e-05,4.745255719190667e-05,0.0
output_clip_01,NET,5104.0,42,2,0.00018442696759083592,0.00012633652901694123,0.0001804260587806314,0.00019913177154632392,0.0
output_clip_01,NET,5104.0,46,2,0.00022127244019263452,0.00011286795365182437,0.00020792380396843807,0.00024791455487808544,0.0
output_clip_01,NET,5104.0,117,3,4.2136067334624595e-05,3.594585649244501e-05,4.157966099219894e-05,4.34462246082827e-05,0.0
output_clip_01,NET,5104.0,199,4,1.6232443344741564e-05,1.3582360625294544e-05,1.551934182162655e-05,1.6827303753567245e-05,0.0
output_clip_01,NET,5104.0,250,4,5.457748856734261e-06,2.748686390978821e-06,5.709820670786921e-06,5.4483291165750364e-06,0.0
output_clip_01,NET,5104.0,492,7,0.0011791704887816978,0.0006921436884424328,0.0012054684099197378,0.0012177318085772589,0.0
output_clip_01,NET,5104.0,1087,22,3.626731508843414e-05,2.8328751002292855e-05,3.6821687865788796e-05,3.621833126645143e-05,0.0
output_clip_01,NET,5104.0,1113,22,4.8401068309767205e-05,4.0657041280742504e-05,4.949791873070755e-05,4.533751724084328e-05,0.0
output_clip_01,NET,5104.0,1219,23,1.0784965013370242e-05,6.988866960421968e-06,1.0513530122280431e-05,1.1104933658345541e-05,0.0
output_clip_01,NET,5104.0,1231,23,2.4832343130718973e-05,1.2818985148565694e-05,2.4645591940758402e-05,2.6349916529124816e-05,0.0
output_clip_01,NET,5104.0,1319,25,0.0006085498482217475,0.00038101992536371417,0.0006056911051911804,0.0006346192123231618,0.0
output_clip_01,NET,5104.0,1348,25,0.00032163960259254295,0.00026691218780794786,0.00032704825282064775,0.0003232517315949041,0.0
output_clip_01,NET,5104.0,1389,26,5.196865453933311e-05,2.7215679564541947e-05,5.0912089270471904e-05,5.6476227167740625e-05,0.0
output_clip_01,NET,5104.0,1498,27,0.00010428157107943068,4.7107347719890846e-05,9.758564522789578e-05,0.00012040599232060207,0.0
output_clip_01,NET,5104.0,1603,28,2.348088377144254e-05,1.1605074645040227e-05,2.2192324155510523e-05,2.6751410716230576e-05,0.0
output_clip_01,NET,5104.0,1635,28,3.238057969416223e-05,1.9042495033959146e-05,2.9968080867767244e-05,3.672538364334728e-05,0.0
output_clip_01,NET,5104.0,1926,36,0.0001310804490713457,6.200225274796075e-05,0.00013010556939290125,0.00014198270772446442,0.0
output_clip_01,NET,5104.0,1962,37,1.8097708093682254e-05,1.4978973301919352e-05,1.9972240284757848e-05,1.5920446689019598e-05,0.0
output_clip_01,NET,5104.0,2001,37,0.00010791205764018961,0.00011345146621137647,0.00010670992903453165,0.00010867512775262442,0.0
output_clip_01,NET,5104.0,2055,38,0.0002368587231068075,0.00022145235690021546,0.0002341134802633881,0.00024368731093617053,0.0
output_clip_01,NET,5104.0,2075,38,7.51029281253204e-05,5.4854523761516946e-05,7.403332665225146e-05,7.871789903567516e-05,0.0
output_clip_01,NET,5104.0,2242,41,5.053221447981657e-05,2.9234358232969115e-05,4.904990411970946e-05,5.555165505892765e-05,0.0
output_clip_01,NET,5104.0,2512,42,0.00011783632699943364,8.210364910028094e-05,0.00012064133724616475,0.00011692812585154254,0.0
output_clip_01,NET,5104.0,2543,43,4.737713252429125e-05,3.557418845657532e-05,4.83142539731612e-05,4.758995161083505e-05,0.0
output_clip_01,NET,5105.0,42,2,0.00018423496566938327,0.00013041409677190242,0.0001822482073069862,0.00019706784464963158,0.0
output_clip_01,NET,5105.0,46,2,0.0002195283661003614,0.00011438038811852328,0.0002087784691027273,0.00024423294656388445,0.0
output_clip_01,NET,5105.0,117,3,4.207428672780908e-05,3.7025948009017145e-05,4.182401916055417e-05,4.313469326939389e-05,0.0
output_clip_01,NET,5105.0,199,4,1.5921623984955562e-05,1.409810340850861e-05,1.5733633928445456e-05,1.685932813451461e-05,0.0
output_clip_01,NET,5105.0,250,4,4.73343058851415e-06,2.75483425108059e-06,4.848284171846707e-06,5.399504765207253e-06,0.0
output_clip_01,NET,5105.0,492,7,0.0011774941679190138,0.0006797951888529317,0.001206383421163289,0.0012179954578186393,0.0
output_clip_01,NET,5105.0,1087,22,3.60376907242694e-05,2.9095262581767177e-05,3.649339357376286e-05,3.61120185923863e-05,0.0
output_clip_01,NET,5105.0,1113,22,4.8361287914255174e-05,4.159175624389112e-05,4.9160970615625617e-05,4.521193777629975e-05,0.0
output_clip_01,NET,5105.0,1219,23,1.0395278493110847e-05,7.03893827726118e-06,1.0165802300889045e-05,1.1174744540377302e-05,0.0
output_clip_01,NET,5105.0,1231,23,2.4395474270699766e-05,1.2832980765205767e-05,2.431866966058116e-05,2.6260905634085508e-05,0.0
output_clip_01,NET,5105.0,1319,25,0.0006105856627299107,0.0003826872695592113,0.0006016174506085821,0.0006379928056638347,0.0
output_clip_01,NET,5105.0,1348,25,0.0003236847276581378,0.00027800970109589956,0.0003273461830422977,0.0003225002275140279,0.0
output_clip_01,NET,5105.0,1389,26,5.1078167943964956e-05,2.6944660854395222e-05,4.935891056744793e-05,5.5940107427835734e-05,0.0
output_clip_01,NET,5105.0,1498,27,0.00010222437305595107,4.6106111420203185e-05,9.414093658461233e-05,0.00011813757374138722,0.0
output_clip_01,NET,5105.0,1603,28,2.2907557442453728e-05,1.1523970358724424e-05,2.1151701797256936e-05,2.6433417346578445e-05,0.0
output_clip_01,NET,5105.0,1635,28,3.1884348265852716e-05,1.927406779808853e-05,2.8954719791930043e-05,3.6537184352477626e-05,0.0
output_clip_01,NET,5105.0,1926,36,0.00013014961004990524,6.130601679150577e-05,0.00012873782199452062,0.00014206673399541077,0.0
output_clip_01,NET,5105.0,1962,37,1.7656411552999486e-05,1.5361874149338873e-05,1.936135723976827e-05,1.5826724589899997e-05,0.0
output_clip_01,NET,5105.0,2001,37,0.00010794998322036228,0.00012094829906186236,0.00010622971046742189,0.0001082540503535295,0.0
output_clip_01,NET,5105.0,2055,38,0.00023692610164729593,0.00023290869407438525,0.00023318322180172096,0.00024229677961014662,0.0
output_clip_01,NET,5105.0,2075,38,7.418290625866817e-05,5.637980173836274e-05,7.380801694744477e-05,7.776485209912755e-05,0.0
output_clip_01,NET,5105.0,2242,41,5.008240742400504e-05,2.9830702172850166e-05,4.8649912142429535e-05,5.495758191077e-05,0.0
output_clip_01,NET,5105.0,2512,42,0.00011781815951017844,8.168208876954736e-05,0.00012050270781716342,0.00011652965099392974,0.0
output_clip_01,NET,5105.0,2543,43,4.7089449766960874e-05,3.599393394331998e-05,4.7750622717037734e-05,4.715690233043113e-05,0.0
output_clip_01,ASYM,5101.0,42,2,0.00018603843694369796,0.00013684103020861885,0.0001835213135869022,0.0001971357501926296,0.0
output_clip_01,ASYM,5101.0,46,2,0.00022327584990615275,0.00011962820070323794,0.00020923004457753364,0.0002476315132445668,0.0
output_clip_01,ASYM,5101.0,117,3,4.1865241664139214e-05,3.768674458349866e-05,4.1536381738607525e-05,4.2737557251797645e-05,0.0
output_clip_01,ASYM,5101.0,199,4,1.6134757179780096e-05,1.4450403733287691e-05,1.5539091797458135e-05,1.680848496064616e-05,0.0
output_clip_01,ASYM,5101.0,250,4,4.9609001008107445e-06,2.7056363112576993e-06,4.9325520391315935e-06,5.149012019738371e-06,0.0
output_clip_01,ASYM,5101.0,492,7,0.0011821520636643283,0.0007110555139440594,0.0012244209709452235,0.0012142682040849953,0.0
output_clip_01,ASYM,5101.0,1087,22,3.562392743212848e-05,2.8729101314689964e-05,3.6317250132996155e-05,3.538180512301391e-05,0.0
output_clip_01,ASYM,5101.0,1113,22,4.8075826202144354e-05,4.10978785073114e-05,4.923672743885583e-05,4.489381807858684e-05,0.0
output_clip_01,ASYM,5101.0,1219,23,1.0100013932400345e-05,7.148269647493408e-06,9.84724112637709e-06,1.0580380789751109e-05,0.0
output_clip_01,ASYM,5101.0,1231,23,2.4396669261843012e-05,1.3050401860189397e-05,2.4163674322956928e-05,2.584902726485554e-05,0.0
output_clip_01,ASYM,5101.0,1319,25,0.0006108879107723137,0.0003997359998213035,0.0005999745676472917,0.000637899870220769,0.0
output_clip_01,ASYM,5101.0,1348,25,0.00033058755926689747,0.00030511187731554584,0.0003408850250814864,0.00032583142313628947,0.0
output_clip_01,ASYM,5101.0,1389,26,5.109256301822259e-05,2.7727992155762973e-05,4.967598153576691e-05,5.540605620389265e-05,0.0
output_clip_01,ASYM,5101.0,1498,27,0.00010184457458359049,4.641175123390943e-05,9.511685254723584e-05,0.0001164956558685407,0.0
output_clip_01,ASYM,5101.0,1603,28,2.3093913380080507e-05,1.0911493084356052e-05,2.181638031173185e-05,2.6328418830221047e-05,0.0
output_clip_01,ASYM,5101.0,1635,28,3.185997782286927e-05,1.8977610143398172e-05,2.916680520802072e-05,3.6386258963445096e-05,0.0
output_clip_01,ASYM,5101.0,1926,36,0.00013262875494196845,6.209297913467064e-05,0.00013412677615878916,0.00014171332846742399,0.0
output_clip_01,ASYM,5101.0,1962,37,1.7561655139747265e-05,1.5664489178866452e-05,1.919770339802806e-05,1.5302775564314434e-05,0.0
output_clip_01,ASYM,5101.0,2001,37,0.0001067484117686521,0.00010835466438986253,0.00010617693416210739,0.0001076594313164747,0.0
output_clip_01,ASYM,5101.0,2055,38,0.0002360755411165552,0.00022089744559390063,0.0002332262675022795,0.00024202310460200526,0.0
output_clip_01,ASYM,5101.0,2075,38,7.385383198513114e-05,5.5593590294560154e-05,7.298779639405094e-05,7.70739352982737e-05,0.0
output_clip_01,ASYM,5101.0,2242,41,5.016969110455216e-05,2.995854672919528e-05,4.90794451271968e-05,5.447935245156228e-05,0.0
output_clip_01,ASYM,5101.0,2512,42,0.00011794030969898227,8.481000071736402e-05,0.00012078014764861427,0.0001158572877217329,0.0
output_clip_01,ASYM,5101.0,2543,43,4.698251736271094e-05,3.743056480324261e-05,4.7781134660417205e-05,4.702465039194994e-05,0.0
output_clip_01,ASYM,5102.0,42,2,0.0001857170644313152,0.0001360195773707164,0.00018335576743606124,0.00019919581869816267,0.0
output_clip_01,ASYM,5102.0,46,2,0.0002201981100402477,0.00011948939610202152,0.0002053592227135401,0.0002465375906804872,0.0
output_clip_01,ASYM,5102.0,117,3,4.162497138895904e-05,3.7050802188607166e-05,4.1171229670561496e-05,4.2991899532473914e-05,0.0
output_clip_01,ASYM,5102.0,199,4,1.5912652804165606e-05,1.386169394265664e-05,1.5367828087006105e-05,1.6900937601171565e-05,0.0
output_clip_01,ASYM,5102.0,250,4,5.044098130943208e-06,2.8184363223491015e-06,4.9036485784933406e-06,5.46117719901449e-06,0.0
