variant,model,seed,company,mse_path,mse_1h,mse_6h,mse_24h,out_of_bounds_fraction
output_clip_01,NET,5103.0,28,2.8225680032078617e-05,1.530715372336537e-05,2.57567097583204e-05,3.206887692610123e-05,0.0
output_clip_01,NET,5103.0,36,0.00013174307957501208,6.156928213583604e-05,0.0001300596443969708,0.0001428860840952674,0.0
output_clip_01,NET,5103.0,37,6.313768852234933e-05,6.649973916652213e-05,6.297332061828598e-05,6.210521530627762e-05,0.0
output_clip_01,NET,5103.0,38,0.00015594198526474267,0.00014195364530496533,0.00015352156417979614,0.00016120070708604284,0.0
output_clip_01,NET,5103.0,41,5.076910999921298e-05,2.964408401942198e-05,4.911979882284252e-05,5.530684303774817e-05,0.0
output_clip_01,NET,5103.0,42,0.00011834128395912269,8.209989086595476e-05,0.00012087400762477086,0.00011693663691849691,0.0
output_clip_01,NET,5103.0,43,4.7552472661417026e-05,3.596596185278298e-05,4.828622095475996e-05,4.745255719190667e-05,0.0
output_clip_01,NET,5104.0,2,0.00020284970389173522,0.0001196022413343828,0.00019417493137453473,0.00022352316321220468,0.0
output_clip_01,NET,5104.0,3,4.2136067334624595e-05,3.594585649244501e-05,4.157966099219894e-05,4.34462246082827e-05,0.0
output_clip_01,NET,5104.0,4,1.0845096100737913e-05,8.165523508136682e-06,1.0614581246206736e-05,1.113781643507114e-05,0.0
output_clip_01,NET,5104.0,7,0.0011791704887816978,0.0006921436884424328,0.0012054684099197378,0.0012177318085772589,0.0
output_clip_01,NET,5104.0,22,4.233419169910068e-05,3.4492896141517676e-05,4.3159803298248176e-05,4.077792425364735e-05,0.0
output_clip_01,NET,5104.0,23,1.780865407204461e-05,9.90392605449383e-06,1.7579561031519418e-05,1.8727425093735178e-05,0.0
output_clip_01,NET,5104.0,25,0.00046509472540714526,0.00032396605658583104,0.0004663696790059141,0.00047893547195903294,0.0
output_clip_01,NET,5104.0,26,5.196865453933311e-05,2.7215679564541947e-05,5.0912089270471904e-05,5.6476227167740625e-05,0.0
output_clip_01,NET,5104.0,27,0.00010428157107943068,4.7107347719890846e-05,9.758564522789578e-05,0.00012040599232060207,0.0
output_clip_01,NET,5104.0,28,2.7930731732802387e-05,1.5323784839499687e-05,2.608020251163888e-05,3.173839717978893e-05,0.0
output_clip_01,NET,5104.0,36,0.0001310804490713457,6.200225274796075e-05,0.00013010556939290125,0.00014198270772446442,0.0
output_clip_01,NET,5104.0,37,6.300488286693594e-05,6.42152197566479e-05,6.334108465964475e-05,6.229778722082201e-05,0.0
output_clip_01,NET,5104.0,38,0.00015598082561606397,0.0001381534403308662,0.0001540734034578198,0.00016120260498592284,0.0
output_clip_01,NET,5104.0,41,5.053221447981657e-05,2.9234358232969115e-05,4.904990411970946e-05,5.555165505892765e-05,0.0
output_clip_01,NET,5104.0,42,0.00011783632699943364,8.210364910028094e-05,0.00012064133724616475,0.00011692812585154254,0.0
output_clip_01,NET,5104.0,43,4.737713252429125e-05,3.557418845657532e-05,4.83142539731612e-05,4.758995161083505e-05,0.0
output_clip_01,NET,5105.0,2,0.00020188166588487233,0.00012239724244521286,0.00019551333820485675,0.00022065039560675802,0.0
output_clip_01,NET,5105.0,3,4.207428672780908e-05,3.7025948009017145e-05,4.182401916055417e-05,4.313469326939389e-05,0.0
output_clip_01,NET,5105.0,4,1.0327527286734855e-05,8.426468829794599e-06,1.0290959050146082e-05,1.112941644986093e-05,0.0
output_clip_01,NET,5105.0,7,0.0011774941679190138,0.0006797951888529317,0.001206383421163289,0.0012179954578186393,0.0
output_clip_01,NET,5105.0,22,4.219948931926229e-05,3.534350941282915e-05,4.282718209469424e-05,4.0661978184343024e-05,0.0
output_clip_01,NET,5105.0,23,1.7395376381905306e-05,9.935959521233473e-06,1.7242235980735104e-05,1.8717825087231404e-05,0.0
output_clip_01,NET,5105.0,25,0.0004671351951940243,0.00033034848532755544,0.00046448181682543985,0.0004802465165889313,0.0
output_clip_01,NET,5105.0,26,5.1078167943964956e-05,2.6944660854395222e-05,4.935891056744793e-05,5.5940107427835734e-05,0.0
output_clip_01,NET,5105.0,27,0.00010222437305595107,4.6106111420203185e-05,9.414093658461233e-05,0.00011813757374138722,0.0
output_clip_01,NET,5105.0,28,2.7395952854153223e-05,1.5399019078406477e-05,2.505321079459349e-05,3.148530084952804e-05,0.0
output_clip_01,NET,5105.0,36,0.00013014961004990524,6.130601679150577e-05,0.00012873782199452062,0.00014206673399541077,0.0
output_clip_01,NET,5105.0,37,6.280319738668088e-05,6.815508660560062e-05,6.279553385359508e-05,6.204038747171476e-05,0.0
output_clip_01,NET,5105.0,38,0.00015555450395298204,0.00014464424790637398,0.00015349561937458287,0.00016003081585463707,0.0
output_clip_01,NET,5105.0,41,5.008240742400504e-05,2.9830702172850166e-05,4.8649912142429535e-05,5.495758191077e-05,0.0
output_clip_01,NET,5105.0,42,0.00011781815951017844,8.168208876954736e-05,0.00012050270781716342,0.00011652965099392974,0.0
output_clip_01,NET,5105.0,43,4.7089449766960874e-05,3.599393394331998e-05,4.7750622717037734e-05,4.715690233043113e-05,0.0
output_clip_01,ASYM,5101.0,2,0.00020465714342492535,0.0001282346154559284,0.0001963756790822179,0.0002223836317185982,0.0
output_clip_01,ASYM,5101.0,3,4.1865241664139214e-05,3.768674458349866e-05,4.1536381738607525e-05,4.2737557251797645e-05,0.0
output_clip_01,ASYM,5101.0,4,1.0547828640295421e-05,8.578020022272695e-06,1.0235821918294864e-05,1.0978748490192266e-05,0.0
output_clip_01,ASYM,5101.0,7,0.0011821520636643283,0.0007110555139440594,0.0012244209709452235,0.0012142682040849953,0.0
output_clip_01,ASYM,5101.0,22,4.184987681713642e-05,3.491348991100068e-05,4.277698878592599e-05,4.013781160080037e-05,0.0
output_clip_01,ASYM,5101.0,23,1.7248341597121678e-05,1.0099335753841402e-05,1.700545772466701e-05,1.8214704027303326e-05,0.0
output_clip_01,ASYM,5101.0,25,0.0004707377350196056,0.0003524239385684247,0.000470429796364389,0.00048186564667852924,0.0
output_clip_01,ASYM,5101.0,26,5.109256301822259e-05,2.7727992155762973e-05,4.967598153576691e-05,5.540605620389265e-05,0.0
output_clip_01,ASYM,5101.0,27,0.00010184457458359049,4.641175123390943e-05,9.511685254723584e-05,0.0001164956558685407,0.0
output_clip_01,ASYM,5101.0,28,2.7476945601474888e-05,1.4944551613877112e-05,2.5491592759876286e-05,3.135733889683307e-05,0.0
output_clip_01,ASYM,5101.0,36,0.00013262875494196845,6.209297913467064e-05,0.00013412677615878916,0.00014171332846742399,0.0
output_clip_01,ASYM,5101.0,37,6.215503345419969e-05,6.200957678436449e-05,6.268731878006772e-05,6.148110344039457e-05,0.0
output_clip_01,ASYM,5101.0,38,0.00015496468655084317,0.0001382455179442304,0.00015310703194816523,0.00015954851995013947,0.0
output_clip_01,ASYM,5101.0,41,5.016969110455216e-05,2.995854672919528e-05,4.90794451271968e-05,5.447935245156228e-05,0.0
output_clip_01,ASYM,5101.0,42,0.00011794030969898227,8.481000071736402e-05,0.00012078014764861427,0.0001158572877217329,0.0
output_clip_01,ASYM,5101.0,43,4.698251736271094e-05,3.743056480324261e-05,4.7781134660417205e-05,4.702465039194994e-05,0.0
output_clip_01,ASYM,5102.0,2,0.00020295758723578146,0.00012775448673636895,0.0001943574950748007,0.0002228667046893249,0.0
output_clip_01,ASYM,5102.0,3,4.162497138895904e-05,3.7050802188607166e-05,4.1171229670561496e-05,4.2991899532473914e-05,0.0
output_clip_01,ASYM,5102.0,4,1.0478375467554407e-05,8.340065132502871e-06,1.0135738332749723e-05,1.1181057400093027e-05,0.0
output_clip_01,ASYM,5102.0,7,0.0011812907393957143,0.0007083500499444619,0.0012204140158571402,0.0012200543330940416,0.0
output_clip_01,ASYM,5102.0,22,4.1708169757900975e-05,3.4344881926461183e-05,4.2358981041497256e-05,4.0211615182511674e-05,0.0
output_clip_01,ASYM,5102.0,23,1.7191356839741924e-05,1.0150404665244194e-05,1.6911029371872225e-05,1.8314684910860487e-05,0.0
output_clip_01,ASYM,5102.0,25,0.00046949534723003276,0.00034030880312957824,0.0004695540422567506,0.0004808012175388579,0.0
output_clip_01,ASYM,5102.0,26,5.121451085077544e-05,2.745218467818362e-05,4.952089468925993e-05,5.591518017246509e-05,0.0
output_clip_01,ASYM,5102.0,27,0.00010247868899472487,4.6402908328753746e-05,9.62825093893683e-05,0.00011652211840514208,0.0
output_clip_01,ASYM,5102.0,28,2.7546537043555267e-05,1.4910980421032103e-05,2.5668574818631413e-05,3.119103352940158e-05,0.0
output_clip_01,ASYM,5102.0,36,0.00013157642352307653,6.158219733739813e-05,0.00013204194043005024,0.00014261233046267006,0.0
output_clip_01,ASYM,5102.0,37,6.192704382713088e-05,5.952126208253326e-05,6.244191655119214e-05,6.153699294937966e-05,0.0
output_clip_01,ASYM,5102.0,38,0.0001555765724936055,0.0001392267077335862,0.000154129055565392,0.00015966410250576484,0.0
output_clip_01,ASYM,5102.0,41,5.011033054477466e-05,2.9875693478458764e-05,4.892991183334187e-05,5.456141126904696e-05,0.0
output_clip_01,ASYM,5102.0,42,0.00011801106689533009,8.6581591407306e-05,0.00012076173854634591,0.00011586913713160365,0.0
output_clip_01,ASYM,5102.0,43,4.686971859735247e-05,3.6843368408851826e-05,4.7564800950266215e-05,4.6857097249866026e-05,0.0
output_clip_01,ASYM,5103.0,2,0.00022308925559887019,0.0001280060172497549,0.00021611462104154832,0.00024626780593599057,0.0
output_clip_01,ASYM,5103.0,3,4.3875964581721337e-05,3.752306575684389e-05,4.430651194419267e-05,4.562896280012709e-05,0.0
output_clip_01,ASYM,5103.0,4,1.141732451550491e-05,8.622642223708157e-06,1.2273809381168562e-05,1.2224842820352936e-05,0.0
output_clip_01,ASYM,5103.0,7,0.0011997639145593984,0.0008240673197566393,0.001230728846880997,0.0012384196293560947,0.0
output_clip_01,ASYM,5103.0,22,4.257971872781159e-05,3.467375159086189e-05,4.3689875863620476e-05,4.1515040669387344e-05,0.0
output_clip_01,ASYM,5103.0,23,1.7700752808664103e-05,1.0224109105281835e-05,1.7990689013881214e-05,1.895098136253568e-05,0.0
output_clip_01,ASYM,5103.0,25,0.00046587387450319566,0.0003392560643774624,0.0004636193126159921,0.0004800921916921002,0.0
output_clip_01,ASYM,5103.0,26,5.2137630324915587e-05,2.7593877461779646e-05,5.094246400470214e-05,5.787258885286309e-05,0.0
output_clip_01,ASYM,5103.0,27,0.00010289375791420547,4.610754552519653e-05,9.544176965763616e-05,0.000118735945575289,0.0
output_clip_01,ASYM,5103.0,28,2.7409571005218285e-05,1.4924199752572281e-05,2.556885350007422e-05,3.129616156718718e-05,0.0
output_clip_01,ASYM,5103.0,36,0.00013293415594450058,6.268297547260792e-05,0.00013295140578478912,0.00014547865898695,0.0
output_clip_01,ASYM,5103.0,37,6.262894647956547e-05,6.126043694348392e-05,6.337791854138904e-05,6.245053922750465e-05,0.0
output_clip_01,ASYM,5103.0,38,0.00015697228134591175,0.0001384828046256526,0.00015572048325289433,0.00016238172709974656,0.0
output_clip_01,ASYM,5103.0,41,5.116614412551783e-05,3.0215382528944628e-05,5.058395379243611e-05,5.555948683728252e-05,0.0
output_clip_01,ASYM,5103.0,42,0.0001178305517044619,8.466841742823108e-05,0.00012081881519269942,0.00011648905584179506,0.0
output_clip_01,ASYM,5103.0,43,4.701499124574574e-05,3.67022970317978e-05,4.793553175396614e-05,4.697630072058059e-05,0.0
output_clip_01,ASYM,5104.0,2,0.00020526772382801356,0.00012677000376744806,0.00019880971618359652,0.0002250946810495585,0.0
output_clip_01,ASYM,5104.0,3,4.1376641363450045e-05,3.67520601320985e-05,4.129262394801371e-05,4.252361519869223e-05,0.0
output_clip_01,ASYM,5104.0,4,1.0450163069712725e-05,8.315598911532965e-06,1.0323576487178284e-05,1.1049272683086457e-05,0.0
output_clip_01,ASYM,5104.0,7,0.0011867392026712596,0.0008687317889597988,0.0012057423915030016,0.0012155105132307042,0.0
output_clip_01,ASYM,5104.0,22,4.1394021892116636e-05,3.429944884026459e-05,4.2247116098828214e-05,3.962155939664284e-05,0.0
output_clip_01,ASYM,5104.0,23,1.7050454161747334e-05,1.0247342342405201e-05,1.6920315915854563e-05,1.799661468488009e-05,0.0
output_clip_01,ASYM,5104.0,25,0.0004711347003375603,0.00033281021209788803,0.0004702779895953404,0.00048382063907426414,0.0
output_clip_01,ASYM,5104.0,26,5.1230816247329265e-05,2.7869140260189738e-05,4.9798686759975426e-05,5.564976207621727e-05,0.0
output_clip_01,ASYM,5104.0,27,0.00010352833016922452,4.6299888466764676e-05,9.745109636934915e-05,0.00011783444617174504,0.0
output_clip_01,ASYM,5104.0,28,2.7897960905252517e-05,1.5108239010692328e-05,2.6107067097417377e-05,3.151401103138469e-05,0.0
output_clip_01,ASYM,5104.0,36,0.00013231393242033255,6.222340126599873e-05,0.00013428628429214097,0.00014236954417778494,0.0
output_clip_01,ASYM,5104.0,37,6.200619048840553e-05,5.656089880003113e-05,6.292316866495905e-05,6.155088904263737e-05,0.0
output_clip_01,ASYM,5104.0,38,0.00015645930574392818,0.0001382392373149436,0.00015532088959115337,0.00016008664000027802,0.0
output_clip_01,ASYM,5104.0,41,5.05626335704729e-05,3.0326353218577485e-05,4.9237886633964405e-05,5.491348343912878e-05,0.0
output_clip_01,ASYM,5104.0,42,0.00011787974882187305,8.323028606048003e-05,0.00012076781012978908,0.00011622495783762497,0.0
output_clip_01,ASYM,5104.0,43,4.7001943595894305e-05,3.660915885210309e-05,4.777207860988453e-05,4.709692015685177e-05,0.0
output_clip_01,ASYM,5105.0,2,0.00020350274505018915,0.00012348185682516116,0.00019569130798569183,0.00022323724417224096,0.0
output_clip_01,ASYM,5105.0,3,4.131574872435726e-05,3.589186429635252e-05,4.123892284421308e-05,4.2448044851679646e-05,0.0
output_clip_01,ASYM,5105.0,4,1.0515410233906815e-05,8.002743508455303e-06,1.0516635649321979e-05,1.0961691031988574e-05,0.0
output_clip_01,ASYM,5105.0,7,0.001173854958190088,0.0006935857871677464,0.001209057261010631,0.0012151560098196525,0.0
output_clip_01,ASYM,5105.0,22,4.139086457365637e-05,3.3815558436128896e-05,4.2246058673700584e-05,3.984980656007368e-05,0.0
output_clip_01,ASYM,5105.0,23,1.719587859024937e-05,1.0243208683711458e-05,1.7139866199749412e-05,1.8139732125040412e-05,0.0
output_clip_01,ASYM,5105.0,25,0.0004685501329589805,0.00032265733961679406,0.0004713568962174811,0.0004816554414785329,0.0
output_clip_01,ASYM,5105.0,26,5.107990754040365e-05,2.832424695900663e-05,4.967611722672358e-05,5.5600280610486795e-05,0.0
output_clip_01,ASYM,5105.0,27,0.00010129091506875673,4.586562413558622e-05,9.568479202119062e-05,0.00011543342949456042,0.0
output_clip_01,ASYM,5105.0,28,2.740943461689912e-05,1.4926212121199755e-05,2.5640792378824042e-05,3.103419026447497e-05,0.0
output_clip_01,ASYM,5105.0,36,0.00013205921798603083,6.390849066408713e-05,0.00013319044216749692,0.0001422161905678658,0.0
output_clip_01,ASYM,5105.0,37,6.191409302932439e-05,5.79063773608292e-05,6.269810957442797e-05,6.147869327435319e-05,0.0
output_clip_01,ASYM,5105.0,38,0.00015499342550547664,0.0001362057834009853,0.0001537682401975357,0.0001595440560459794,0.0
output_clip_01,ASYM,5105.0,41,5.036038252908721e-05,3.021302484231015e-05,4.96507051937966e-05,5.41154770894833e-05,0.0
output_clip_01,ASYM,5105.0,42,0.00011789560504671513,8.822117031345276e-05,0.00012043853686877344,0.00011579194952803312,0.0
output_clip_01,ASYM,5105.0,43,4.6776780606209454e-05,3.744629603390922e-05,4.7379900878362856e-05,4.68636251199645e-05,0.0
output_clip_01,PERSISTENCE,,2,0.00034929414802637067,0.0001543158715371153,0.0003204678816348884,0.0003917762266607842,0.0
output_clip_01,PERSISTENCE,,3,7.839667792312524e-05,4.889749408556618e-05,7.869132903384028e-05,8.007783880491032e-05,0.0
output_clip_01,PERSISTENCE,,4,1.7383429791648447e-05,1.0841153108052907e-05,1.6586612012966297e-05,1.8418031069384508e-05,0.0
output_clip_01,PERSISTENCE,,7,0.002187238721281143,0.0007869420287088892,0.0023097046747971185,0.002389146736525843,0.0
output_clip_01,PERSISTENCE,,22,8.01312917633514e-05,4.630793857837748e-05,8.276905501526843e-05,7.901845575494041e-05,0.0
output_clip_01,PERSISTENCE,,23,2.992991674031781e-05,1.192770522682309e-05,2.8375350958678242e-05,3.3998129739752716e-05,0.0
output_clip_01,PERSISTENCE,,25,0.0008435003419089517,0.00042993251777422844,0.0008002545789507834,0.000918025383177296,0.0
output_clip_01,PERSISTENCE,,26,8.290528605155583e-05,3.174555375027123e-05,7.906366984147418e-05,9.489933491245815e-05,0.0
output_clip_01,PERSISTENCE,,27,0.0001522235866396281,5.317989017385907e-05,0.00013136500591930797,0.00019168177085572227,0.0
output_clip_01,PERSISTENCE,,28,4.0593469865971945e-05,1.9158598316073486e-05,3.560784410932201e-05,4.9039768775215744e-05,0.0
output_clip_01,PERSISTENCE,,36,0.00022260510984331808,7.087282484392314e-05,0.0001886006424917786,0.0002708502877302708,0.0
output_clip_01,PERSISTENCE,,37,0.00011958953738058035,9.642317880911326e-05,0.00011893827835099272,0.00012194721431543968,0.0
output_clip_01,PERSISTENCE,,38,0.00028327293163720867,0.00019792363475474084,0.0002792812508966033,0.0003120467966883082,0.0
output_clip_01,PERSISTENCE,,41,8.486569889167544e-05,3.653323424376693e-05,7.602710752914115e-05,0.00010320339253988353,0.0
output_clip_01,PERSISTENCE,,42,0.00022740932875566332,0.00010447122705319434,0.00023490661258113155,0.00023345222100558274,0.0
output_clip_01,PERSISTENCE,,43,8.997489015907991e-05,4.728018031434255e-05,9.092182679747592e-05,9.397918517140957e-05,0.0
