n,mu,v,A,B,C,abc_residual,mean_delta,rank,U_unc,R_unc,identity_residual_unc,U_box,R_box,identity_residual_box,boundary_status,n_active_bounds,sigma2,sigma,sse,closure_ratio,closure_pass,interior_unc,mean_flow_interrupt,mean_flow_restore,c_common,rms_delivered_treatment,balanced_lo,balanced_hi,balanced_share,rho_box,median_one_customer_fraction,n_unique_counties,G_plugin,Gamma_plugin,noise_threshold,Gamma_cap,Gamma_near_closure,n_eff_kish,fold,design,query_event,query_county,query_physical_hour,query_y,k,n_source_rows,n_source_events
200,0.00026228797597132886,4.971245679562489e-06,0.9994804640887192,5.040040661901626e-06,0.00025724793530942735,0.0,0.00016419772485708892,2,0.00011235877007440187,-0.19775372830183524,-2.710505431213761e-20,0.00016325695181302255,0.0,-9.8359337952065e-07,R_at_0,1,3.190796148782042e-06,0.0017862799749149185,0.0006317776374588443,1.0000000000000002,False,False,0.00016321413147756827,0.0,0.0,0.0,1.0,1.0,0.0,inf,6.345413015502449e-05,102,0.0,0.0,0.0,19.48506552447494,,200.0,3,full,2021-02-15,18007,1613466000,0.0,200,252000,21
200,0.004312032979447857,0.0008899904864491458,0.9922845181559692,0.0009085841148649918,0.0034034488645828653,0.0,0.00022402350849028596,2,0.00025374721491770274,0.006639452945908242,2.710505431213761e-20,0.00025374721491770274,0.006639452945908242,2.710505431213761e-20,interior,0,6.773167031367792e-06,0.0026025308896087656,0.0013410870722108227,0.7964357466417133,False,True,0.00025265304855853456,2.8629540068248572e-05,0.00025374721491770274,0.0002520140646747586,0.018750736674941575,0.07100855836126822,0.0,0.038218090704909946,6.477522995206633e-05,109,3.953791319650609e-08,1.1674867314920387,0.0028120424319880415,1655.2644051523714,,200.0,3,full,2021-02-15,18047,1613696400,0.0,200,252000,21
200,0.005352833810117151,0.0015139696046055527,0.9908369548141698,0.001542622434404286,0.0038102113757128657,-2.168404344971009e-19,0.0004025528274680052,2,0.0007912339497972608,0.07182098158258611,1.6263032587282567e-19,0.0007912339497972608,0.07182098158258611,1.6263032587282567e-19,interior,0,0.00018799278032736173,0.01371104592390244,0.03722257050481762,0.3436380188522202,False,True,0.0007869986059590735,0.00038444577849106813,0.0007912339497972608,0.0007851812620375369,0.005478200064819136,0.021558495012944594,0.005,0.01101675210171599,7.55201838705883e-05,110,6.144228237857785e-07,0.6536664043330299,0.01108533106213593,101.59768265946818,,200.0,3,full,2021-02-15,18125,1613408400,0.0,200,252000,21
200,0.0022047082454609975,0.00031948318434700155,0.9959149274318725,0.00032434392279460526,0.0018803643226663923,-5.421010862427522e-20,-0.00024250455798647638,2,-0.00019756513438593006,0.020580953137341228,2.710505431213761e-20,0.0,0.021726325083580366,0.00019460434993114065,U_at_0,1,2.4779664037440617e-06,0.001574155774929553,0.0004906373479413242,1.0000000000000002,False,False,0.0,4.790020805533573e-05,0.0,0.0,0.0,0.0,0.7,0.0,6.991600522930462e-05,112,0.0,0.0,0.0,1618.230422740298,,200.0,3,full,2021-02-15,18175,1613318400,0.0,200,252000,21
200,0.006632511468182546,0.0016267343163989716,0.9884057015884092,0.0016707245247745445,0.004961786943408001,-4.336808689942018e-19,-4.9174139720198024e-05,2,-2.5357257282414995e-05,0.0036162869604630748,-4.743384504624082e-20,0.0,0.003691593994171401,2.4689600217982396e-05,U_at_0,1,6.969605608146919e-06,0.002640001062148824,0.00137998191041309,0.999999999999999,False,False,0.0,2.448453950221563e-05,0.0,0.0,0.0,0.0,0.8200000000000001,0.0,6.991600522930462e-05,104,0.0,0.0,0.0,2951.774633024272,,200.0,3,full,2021-02-15,20019,1613196000,0.0,200,252000,21
200,0.0007203711705754128,1.6710787562940625e-05,0.9985764873810354,1.7229722186336815e-05,0.0007031414483890759,-3.3881317890172014e-21,0.0001069718385444241,2,0.00013611700075792175,0.040322417993385866,-2.710505431213761e-20,0.00013611700075792175,0.040322417993385866,-2.710505431213761e-20,interior,0,3.1996060071298227e-06,0.0017887442542548733,0.0006335219894117049,0.6480547411889097,False,True,0.00013601894599475054,2.9047107450326463e-05,0.00013611700075792175,0.00013592544696354358,0.0016850135548528928,0.006706154336537567,0.01,0.0033757152356351542,5.412155706990336e-05,164,1.796980588085279e-08,1.1232511653503514,0.0018957745583720017,65.3776177966664,,200.0,3,full,2021-02-15,21083,1613390400,0.0,200,252000,21
200,0.006643101554920544,0.0027007864150838264,0.9894587141035116,0.002744917213352814,0.0038981843415677297,0.0,0.0006210128723000356,2,1.4308666372204015e-05,-0.09134276434509743,-1.0842021724855044e-19,0.0003741730332328104,0.0,-0.00024932550852610344,R_at_0,1,3.115557786417474e-05,0.0055817181820811,0.006168804417106598,1.0000000000000002,False,False,0.00037168736377393214,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.4582146564601324e-05,158,0.0,0.0,0.0,1095.1327455128242,,200.0,3,full,2021-02-15,21211,1613221200,0.0,200,252000,21
200,0.023499998259161495,0.010702812797274546,0.964255066197132,0.01125506271545514,0.012244935543706361,-1.734723475976807e-18,1.2194209372896796e-05,2,-7.827093125499973e-05,-0.0037713098061660593,-2.371692252312041e-20,0.0,0.0,-1.2194209372896796e-05,U_at_0+R_at_0,2,3.681469240408391e-06,0.0019187155183633636,0.0007289309096008615,0.0738786260102427,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.0,5.207248489897938e-05,161,0.0,0.0,0.0,37687.28368411246,,200.0,3,full,2021-02-15,24023,1613307600,0.0,200,252000,21
200,0.0022047082454609975,0.00031948318434700155,0.9959149274318725,0.00032434392279460526,0.0018803643226663923,-5.421010862427522e-20,-0.00024250455798647638,2,-0.00019756513438593006,0.020580953137341228,2.710505431213761e-20,0.0,0.021726325083580366,0.00019460434993114065,U_at_0,1,2.4779664037440617e-06,0.001574155774929553,0.0004906373479413242,1.0000000000000002,False,False,0.0,4.790020805533573e-05,0.0,0.0,0.0,0.0,0.7,0.0,6.991600522930462e-05,112,0.0,0.0,0.0,1618.230422740298,,200.0,3,full,2021-02-15,27031,1613577600,0.0,200,252000,21
200,0.00021091239268783494,2.0780102564204347e-06,0.999580297708918,2.1224942938097423e-06,0.0002087898983940252,0.0,-2.9204888329236156e-05,2,0.00011853472929531076,0.7003600656117089,4.404571325722362e-20,2.446461551323885e-05,0.25,9.36245779922184e-07,R_at_cap,1,1.296718964024718e-06,0.0011387356866387906,0.0002567503548768942,0.1097002913685574,False,False,2.4459455622644764e-05,5.2728098171958736e-05,2.446461551323885e-05,2.445439745019036e-05,4.8926837073963115e-05,0.0001956786264870215,0.055,9.78584620529554e-05,6.43941508689833e-05,102,5.859734581370537e-10,0.09037786511864168,0.000342337102323734,20.039835403393788,,200.0,3,full,2021-02-15,27115,1613278800,0.0,200,252000,21
200,0.0068398655789609,0.0014012149140092585,0.9877682675172257,0.0014479986751475126,0.005391866903813387,-2.168404344971009e-19,-0.0008886273596472724,2,-7.018837254730503e-05,0.11972736257454429,0.0,0.0,0.11998872079915164,6.792063838960524e-05,U_at_0,1,4.8656508313854926e-05,0.00697542173017911,0.009633988646143276,1.0,False,False,0.0,0.0008207067212576671,0.0,0.0,0.0,0.0,0.715,0.0,7.241653993772178e-05,113,0.0,0.0,0.0,364.43388776797264,,200.0,3,full,2021-02-15,27141,1613257200,0.0,200,252000,21
200,0.01218687907097321,0.002678134596728534,0.9784528964762726,0.002826654618219059,0.009360224452754149,0.0,-0.0012018857214739975,2,-0.0005036312989943131,0.05779922095843317,0.0,0.0,0.059466952831168665,0.000477169158601277,U_at_0,1,8.419311394582733e-05,0.009175680571261585,0.01667023656127381,1.0,False,False,0.0,0.0007247165628727205,0.0,0.0,0.0,0.0,0.54,0.0,5.1522489566695864e-05,159,0.0,0.0,0.0,406.374003105694,,200.0,3,full,2021-02-15,28011,1613757600,0.0,200,252000,21
200,0.00026228797597132886,4.971245679562489e-06,0.9994804640887192,5.040040661901626e-06,0.00025724793530942735,0.0,0.00016419772485708892,2,0.00011235877007440187,-0.19775372830183524,-2.710505431213761e-20,0.00016325695181302255,0.0,-9.8359337952065e-07,R_at_0,1,3.190796148782042e-06,0.0017862799749149185,0.0006317776374588443,1.0000000000000002,False,False,0.00016321413147756827,0.0,0.0,0.0,1.0,1.0,0.0,inf,6.345413015502449e-05,102,0.0,0.0,0.0,19.48506552447494,,200.0,3,full,2021-02-15,29003,1613638800,0.0,200,252000,21
200,0.0017296283518883667,5.7349797201858295e-05,0.9966010847076606,6.0341411437514365e-05,0.0016692869404508525,-6.776263578034403e-21,0.0005387513363091335,2,0.00026531693247785506,-0.15835384706830116,0.0,0.0005305564680727883,0.0,-9.11253374580171e-06,R_at_0,1,1.2694777257281043e-05,0.0035629730924160853,0.0025135658969416465,1.0,False,False,0.0005296388025633318,0.0,0.0,0.0,1.0,1.0,0.0,inf,5.636978579481398e-05,169,0.0,0.0,0.0,56.66246435309212,,200.0,3,full,2021-02-15,29071,1613419200,0.0,200,252000,21
200,0.0022047082454609975,0.00031948318434700155,0.9959149274318725,0.00032434392279460526,0.0018803643226663923,-5.421010862427522e-20,-0.00024250455798647638,2,-0.00019756513438593006,0.020580953137341228,2.710505431213761e-20,0.0,0.021726325083580366,0.00019460434993114065,U_at_0,1,2.4779664037440617e-06,0.001574155774929553,0.0004906373479413242,1.0000000000000002,False,False,0.0,4.790020805533573e-05,0.0,0.0,0.0,0.0,0.7,0.0,6.991600522930462e-05,112,0.0,0.0,0.0,1618.230422740298,,200.0,3,full,2021-02-15,29227,1613577600,0.0,200,252000,21
200,0.00269075357685631,0.0009501519397262832,0.9955758849408249,0.0009573920945376483,0.0017333614823186623,-1.0842021724855044e-19,-1.5887822326203783e-05,2,-1.1809649024429342e-05,0.0015274346162646852,-3.3881317890172014e-21,0.0,0.0015488160240028947,1.1720340069725626e-05,U_at_0,1,9.907301190456271e-07,0.0009953542681104186,0.00019616456357103416,0.9999999999999998,False,False,0.0,4.167482256478157e-06,0.0,0.0,0.0,0.0,0.8799999999999999,0.0,7.01213098660683e-05,111,0.0,0.0,0.0,12041.298920037516,,200.0,3,full,2021-02-15,39067,1613721600,0.0,200,252000,21
200,0.015640991018671974,0.0062668421030472885,0.9752295006657495,0.006511482703093466,0.009129508315578507,0.0,0.00017171790789450493,2,-9.09585538918725e-06,-0.011551153943861992,-2.710505431213761e-20,9.90390563552019e-05,0.0,-7.42279205302525e-05,R_at_0,1,1.077955544420694e-05,0.0032832233314544624,0.0021343519779529743,0.9055653704804709,False,False,9.748998736425244e-05,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.522491105709958e-05,167,0.0,0.0,0.0,7451.626606090319,,200.0,3,full,2021-02-15,39119,1613700000,0.0,200,252000,21
200,0.006278781094855015,0.0008030199452694196,0.9882848808475964,0.0008424430373065283,0.005436338057548487,-1.0842021724855044e-19,-0.0004318250468278021,2,-0.00013303090897862711,0.047720951770563375,1.0842021724855044e-19,0.0,0.04857940861723993,0.00012680557440263924,U_at_0,1,9.319058791695513e-06,0.003052713349087253,0.0018451736407557116,1.0000000000000002,False,False,0.0,0.00030501947242516286,0.0,0.0,0.0,0.0,0.705,0.0,4.487927475092002e-05,161,0.0,0.0,0.0,1089.888681195724,,200.0,3,full,2021-02-15,39133,1613617200,5.187932868148686e-05,200,252000,21
200,0.0021751179387093176,0.0004140184650788036,0.9960685137257074,0.00041874960312609865,0.0017563683355832198,-5.421010862427522e-20,2.0986080029981257e-05,2,2.0478777214521436e-05,-0.00025370880416232246,0.0,2.092614213364998e-05,0.0,-1.0545472347415916e-07,R_at_0,1,2.465880129097763e-08,0.00015703121120012298,4.882442655613571e-06,1.0,False,False,2.0880625306507098e-05,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.9204654116130286e-05,164,0.0,0.0,0.0,210701.94808753295,,200.0,3,full,2021-02-15,42051,1613559600,0.0,200,252000,21
200,0.008595105172294394,0.0022795377662424322,0.9851632032545763,0.0023534135991652343,0.006241691573129163,-4.336808689942018e-19,-0.00026421063355142266,2,-6.624779992398108e-05,0.02309829099883192,5.421010862427522e-20,0.0,0.023273992513716736,6.416822011683491e-05,U_at_0,1,1.2143704104939682e-05,0.0034847817872773156,0.002404453412778057,1.0000000000000002,False,False,0.0,0.00020004241343458775,0.0,0.0,0.0,0.0,0.6350000000000001,0.0,5.55895269331258e-05,169,0.0,0.0,0.0,2381.7569764958903,,200.0,3,full,2021-02-15,48029,1613415600,0.19917426282057707,200,252000,21
200,0.0018732384069331937,0.00015892563036385077,0.9964159578386266,0.00016243465249306038,0.0017108037544401337,-2.710505431213761e-20,0.0002800593116905568,2,-0.0002813399758002064,-0.2994131812409989,-2.168404344971009e-19,0.00023273970203542698,0.0,-4.775558660380079e-05,R_at_0,1,3.398702679814937e-05,0.005829839345826725,0.006729431306033575,0.332736398172717,False,False,0.00023230372508675602,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.9642573471008734e-05,145,0.0,0.0,0.0,58.66108716661787,,200.0,3,full,2021-02-15,48417,1613379600,0.0225793327908869,200,252000,21
200,0.005357001125054469,0.0021519603384506504,0.9914666555493954,0.002180657799504485,0.003176343325549983,-4.336808689942018e-19,0.0003325590062276403,2,0.0005864099476490057,0.046800352812977467,2.168404344971009e-19,0.0005864099476490057,0.046800352812977467,2.168404344971009e-19,interior,0,3.310415097685138e-05,0.005753620684130245,0.006554621893416573,0.3987622811540246,False,True,0.0005832685488997069,0.00025070954267206636,0.0005864099476490057,0.0005826727604664242,0.006226010257111514,0.02444741152372641,0.015,0.012530032625873658,6.458696635019054e-05,109,3.3935120959851313e-07,2.050203370784588,0.008238339755053965,819.5655768570261,,200.0,3,full,2021-02-15,48425,1613307600,0.0,200,252000,21
200,0.0035811891080481766,0.000780131098018825,0.9936305777973501,0.0007929560134464279,0.0027882330946017485,1.0842021724855044e-19,-0.0004710173345318596,2,-9.86372055085569e-05,0.10408089499425113,5.421010862427522e-20,0.0,0.10442772825624087,9.704189152239494e-05,U_at_0,1,3.0964638563430517e-05,0.00556458790598464,0.006130998435559242,1.0000000000000002,False,False,0.0,0.00037397544300946464,0.0,0.0,0.0,0.0,0.715,0.0,7.557436517533252e-05,107,0.0,0.0,0.0,316.9469963245321,,200.0,3,full,2021-02-15,53033,1613419200,0.0008804374576688314,200,252000,21
200,0.007449971561789577,0.0013239685481326988,0.9864795275008249,0.0013794706244041723,0.006070500937385406,0.0,0.00018415765712430227,2,0.00015457260906627128,-0.004125735158165231,8.131516293641283e-20,0.0001799611533257719,0.0,-5.537209273034216e-06,R_at_0,1,9.696967658067913e-06,0.0031139954492689793,0.0019199995962974469,0.9999999999999996,False,False,0.00017862044785126805,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.093963676866434e-05,171,0.0,0.0,0.0,1730.069928313941,,200.0,3,full,2021-02-15,54033,1613361600,0.0,200,252000,21
200,0.041068353279429565,0.016000912939885495,0.9355508160221103,0.017687522580969527,0.02338083069846005,0.0,0.0005301592637312015,2,-5.931125272629804e-05,-0.014294089100259241,-3.2526065174565133e-19,0.0002979196656998005,0.0,-0.0002444746681112499,R_at_0,1,8.99029512489635e-05,0.009481716682593058,0.017800784347294773,0.8233435572148318,False,False,0.00028568459561995155,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.788157522004229e-05,156,0.0,0.0,0.0,2378.0087306750083,,200.0,3,full,2021-02-15,54069,1613480400,0.034276676149632715,200,252000,21
200,0.001116767834824798,0.00016292102514121255,0.9979306325258885,0.00016416819553811182,0.0009525996392866865,0.0,-0.0010189277396037042,2,8.436848257447531e-05,0.9878525936804414,-2.168404344971009e-19,0.0,0.25,0.0007397357808975047,U_at_0+R_at_cap,2,9.026556895788785e-05,0.009500819383499922,0.017872582653661793,0.8580615628801683,False,False,0.0,0.0002791919587061995,0.0,0.0,0.0,0.0,0.66,0.0,6.468109815112843e-05,100,0.0,0.0,0.0,22.608131430507505,,200.0,3,full,2021-02-15,55003,1613757600,0.0,200,252000,21
200,0.00292464948575539,0.0004811121425061939,0.99464036674561,0.0004896657171207232,0.0024349837686346667,0.0,0.0004360379594109259,2,0.00015028653607928574,-0.09785478915200055,1.6263032587282567e-19,0.0003898453064999019,0.0,-4.733281378620311e-05,R_at_0,1,4.9950717854833005e-05,0.007067582178852469,0.009890242135256935,0.9999999999999997,False,False,0.00038870514562472277,0.0,0.0,0.0,1.0,1.0,0.0,inf,7.01213098660683e-05,109,0.0,0.0,0.0,121.04546307239379,,200.0,3,full,2021-02-15,56013,1613718000,0.0,200,252000,21
200,0.007333309264811128,0.0023805165604556585,0.9877676754556066,0.002434293985229023,0.004899015279582104,-4.336808689942018e-19,-0.0006111467281399607,2,-0.0004580761747054081,0.021331401968976968,-1.0842021724855044e-19,0.0,0.022253280013581008,0.00044795654364393077,U_at_0,1,7.4846426557358825e-06,0.00273580749610346,0.0014819592458357048,0.9999999999999998,False,False,0.0,0.00016319018449602993,0.0,0.0,0.0,0.0,0.455,0.0,3.168785572368069e-05,170,0.0,0.0,0.0,4024.9022726461626,,200.0,3,full,2021-05-04,01015,1620421200,7.533145841703495e-05,200,252000,21
200,0.03141083323233266,0.012141565442951169,0.9503065394226352,0.013128205887300582,0.018282627345032075,-1.734723475976807e-18,-0.0015568572885501554,2,0.00026408215087695493,0.05770761907584284,2.168404344971009e-19,0.00026408215087695493,0.05770761907584284,2.168404344971009e-19,interior,0,6.766564012132756e-05,0.008225912722690873,0.013397796744022857,0.752675291107263,False,True,0.0002557871104761232,0.0018126443990262784,0.00026408215087695493,0.0002542426121879815,0.0022828812460709514,0.00906941181385557,0.08000000000000002,0.0045762094348387895,4.70307758994365e-05,170,6.449817155312456e-08,0.19063788190720254,0.0035916060906821213,2360.221627343698,,200.0,3,full,2021-05-04,01025,1620320400,0.0009454639219562508,200,252000,21
200,0.02731254591333592,0.01819360497295884,0.9643144883105551,0.018939580137226922,0.008372965776109003,0.0,-0.0006198854705341072,2,-0.00030734068328925707,0.011750608851572456,-3.2526065174565133e-19,0.0,0.011886480555387517,0.0002952354246171109,U_at_0,1,2.9219708685706042e-05,0.005405525754790744,0.005785502319769796,0.9999999999999994,False,False,0.0,0.00032465004591699623,0.0,0.0,0.0,0.0,0.5,0.0,4.421648390519986e-05,167,0.0,0.0,0.0,8071.127357285005,,200.0,3,full,2021-05-04,05051,1620478800,0.00017293523374408803,200,252000,21
200,0.004256744393441447,0.0005239840116247151,0.9920286150975728,0.0005421038844558103,0.003714640508985636,-1.0842021724855044e-19,-0.0003199578063170072,2,5.027568590551225e-05,0.08692546398804685,-5.421010862427522e-20,5.027568590551225e-05,0.08692546398804685,-5.421010862427522e-20,interior,0,2.6290872890932858e-06,0.0016214460487766116,0.0005205592832404705,0.7616571256761681,False,True,5.0061675161407536e-05,0.0003700194814784148,5.027568590551225e-05,4.9900775838415674e-05,0.0002891048759112095,0.0011554173932385443,0.08499999999999999,0.0005783769634226592,4.131559231147962e-05,164,2.443157837307386e-09,0.18585596966998974,0.0006990218647949985,2511.301427226328,,200.0,3,full,2021-05-04,05055,1620406800,0.0,200,252000,21
200,0.013683104974543555,0.005693362374807069,0.9785143797874643,0.005880589736551447,0.007802515237992109,-8.673617379884035e-19,-0.0012867423036617806,2,7.301518981292051e-05,0.09930190709605954,4.336808689942018e-19,7.301518981292051e-05,0.09930190709605954,4.336808689942018e-19,interior,0,5.09788027245222e-05,0.0071399441681656165,0.010093802939455396,0.8993326850865014,False,True,7.20161153059741e-05,0.0013587584189677542,7.301518981292051e-05,7.186675383273231e-05,0.00036750732352667907,0.0014684103394456507,0.05500000000000001,0.0007352848696278248,4.721337870643857e-05,170,5.1614815878560576e-09,0.02024952063212439,0.0010160198411306796,1426.6649647382826,,200.0,3,full,2021-05-04,05087,1620039600,0.0,200,252000,21
200,0.0029958592453681173,0.0007401361654119482,0.9947573928472937,0.0007491113380300058,0.0022467479073381112,-1.0842021724855044e-19,-0.0001305432293136226,2,-1.6746555877538747e-05,0.03800139941032132,0.0,0.0,0.038051625975402986,1.6545913833921944e-05,U_at_0,1,1.1992143894036399e-06,0.0010950864757651058,0.00023744444910192068,1.0,False,False,0.0,0.00011399731547970064,0.0,0.0,0.0,0.0,0.48000000000000004,0.0,3.6017864860971045e-05,161,0.0,0.0,0.0,7755.461251777368,,200.0,3,full,2021-05-04,05143,1619978400,0.0,200,252000,21
200,0.004994957451330846,0.000727188843465751,0.9907622235407447,0.0007521384434063566,0.004242819007924488,1.0842021724855044e-19,0.0014188069326968164,2,0.001103943058831245,-0.06414029060202797,0.0,0.0013786160708558028,0.0,-4.707699045665924e-05,R_at_0,1,7.96944621302158e-05,0.00892717548445284,0.015779503501782727,1.0,False,False,0.0013717299422401571,0.0,0.0,0.0,1.0,1.0,0.0,inf,4.7732696897374704e-05,171,0.0,0.0,0.0,115.12234761826889,,200.0,3,full,2021-05-04,17029,1620324000,7.729647837244534e-06,200,252000,21
200,0.01822492781159237,0.007232964905090302,0.9711152572756432,0.007565112898828055,0.010659814912764319,-8.673617379884035e-19,8.211666352847413e-05,2,-0.00010864830153181802,-0.010358606605176332,-8.131516293641283e-20,5.056872326835076e-06,0.0,-7.715195233474807e-05,R_at_0,1,4.440731273914023e-06,0.0021073042670468885,0.0008792647922349766,0.2779347279015719,False,False,4.964711193726068e-06,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.7291860410558264e-05,164,0.0,0.0,0.0,20965.300922117378,,200.0,3,full,2021-05-04,22049,1620273600,0.0,200,252000,21
200,0.012440417423576815,0.003916471703462038,0.9791904008419812,0.004071235689134872,0.008369181734441945,0.0,-0.00042589483781517207,2,-0.00025315440000232793,0.014138575759374898,-5.421010862427522e-20,0.0,0.014658981685798508,0.00024353098663927087,U_at_0,1,9.99842562742824e-06,0.0031620287202092645,0.0019796882742307916,0.9999999999999999,False,False,0.0,0.0001823638511759012,0.0,0.0,0.0,0.0,0.41500000000000004,0.0,4.064049418840933e-05,175,0.0,0.0,0.0,5000.41717594901,,200.0,3,full,2021-05-04,22069,1620219600,0.024720317574882713,200,252000,21
200,0.005253630031916553,0.000726217294224814,0.990246557858904,0.0007538179227370695,0.004499812109179483,0.0,-0.0002866162632490759,2,-0.00023510712458492806,0.010039592471140064,0.0,0.0,0.01144303202099889,0.00022649880656737338,U_at_0,1,1.486882259114015e-05,0.003856011228087925,0.0029440268730457496,1.0,False,False,0.0,6.011745668170254e-05,0.0,0.0,0.0,0.0,0.385,0.0,5.2339579189783314e-05,163,0.0,0.0,0.0,616.5334993128506,,200.0,3,full,2021-05-04,28021,1620230400,0.2722135619641466,200,252000,21
200,0.009453098367459029,0.0018885034948375634,0.9830716678286642,0.00197786456358242,0.007475233803876606,-2.168404344971009e-19,-0.0006147543593691379,2,0.0009304965229493466,0.16253452015748585,-3.2526065174565133e-19,0.0009304965229493466,0.16253452015748585,-3.2526065174565133e-19,interior,0,3.269156332474526e-05,0.00571765365554309,0.006472929538299561,0.2500876859314544,False,True,0.0009217004477873278,0.001536454807156466,0.0009304965229493466,0.000916479589783808,0.0028542878679363483,0.011320217989139009,0.04,0.0057249162949984615,4.821480929494411e-05,160,8.267053584348502e-07,5.057606760635343,0.012858501922345777,734.5256002400405,,200.0,3,full,2021-05-04,29143,1620187200,0.0,200,252000,21
200,0.016121804138516438,0.0037409780342982243,0.9717572823259458,0.00400089060297891,0.01212091353553753,-8.673617379884035e-19,5.33830861622211e-05,2,-0.0001567250871507318,-0.01287582210841937,-5.421010862427522e-20,3.877492643227453e-06,0.0,-4.95681056959363e-05,R_at_0,1,5.741164490281493e-06,0.0023960727222439417,0.0011367505690757355,0.1475568139271055,False,False,3.814980466284801e-06,0.0,0.0,0.0,1.0,1.0,0.0,inf,3.476998440106982e-05,170,0.0,0.0,0.0,8381.801610134573,,200.0,3,full,2021-05-04,29207,1620291600,0.0,200,252000,21
200,0.017440172031377054,0.006962725080865311,0.9723865406185951,0.0072668846813493376,0.010173287350027718,-1.734723475976807e-18,0.0009132700107399448,2,0.0009821040389023387,0.002964762313020861,-3.2526065174565133e-19,0.0009821040389023387,0.002964762313020861,-3.2526065174565133e-19,interior,0,0.00043165311193094113,0.02077626318496522,0.08546731616232635,0.8982848760805865,False,True,0.0009649759755111717,5.170596477122716e-05,0.0009821040389023387,0.0009619140539864548,0.14209444495818951,0.3985027139665366,0.034999999999999996,0.33125894598331274,3.505365351305392e-05,156,6.293903379755372e-08,0.02916185800955057,0.003547929925958339,207.35544568829044,,200.0,3,full,2021-05-04,37051,1619978400,3.3340001333600056e-05,200,252000,21
200,0.002508609978957111,0.0002461531795504611,0.9952352263456626,0.00025244630357698427,0.002256163675380127,-5.421010862427522e-20,-7.330464631176667e-05,2,9.45998214583439e-05,0.066836676534188,2.710505431213761e-20,9.45998214583439e-05,0.066836676534188,2.710505431213761e-20,interior,0,1.8665208505497355e-06,0.0013662067378510969,0.00036957112840884764,0.2797570549818546,False,True,9.436250740222594e-05,0.00016766715371399258,9.45998214583439e-05,9.417198864808562e-05,0.0007071934601275714,0.002822785075076965,0.02,0.0014153878733026862,5.2113189848350616e-05,175,8.726037347453008e-09,0.9350056116311778,0.001321063007388596,1656.368175916269,,200.0,3,full,2021-05-04,40019,1620363600,0.0,200,252000,21
200,0.019181053559187963,0.008557414970363546,0.9705632206676281,0.008925327786003983,0.010255725773183979,0.0,-0.0007768921794672543,2,-0.0001748830290551082,0.03156049740912529,0.0,0.0,0.0317614482796564,0.00016767413889778643,U_at_0,1,4.60589216039761e-05,0.006786672351305616,0.009119666477587269,1.0,False,False,0.0,0.0006092180405694678,0.0,0.0,0.0,0.0,0.37500000000000006,0.0,4.3393360815795186e-05,157,0.0,0.0,0.0,2392.8474399769675,,200.0,3,full,2021-05-04,40119,1620504000,2.3447758394297504e-05,200,252000,21
200,0.0071246578154176765,0.0010181834005115959,0.9868196285186629,0.0010689441494983881,0.0060557136659192875,-2.168404344971009e-19,-0.00024899715178833764,2,-0.0001183396378802776,0.018457117063136935,-5.421010862427522e-20,0.0,0.019127527170781776,0.00011272006584141331,U_at_0,1,6.020098803760774e-06,0.0024535889638977377,0.0011919795631446333,0.9999999999999998,False,False,0.0,0.00013627708594692432,0.0,0.0,0.0,0.0,0.74,0.0,3.506434306953259e-05,171,0.0,0.0,0.0,2142.3707341627505,,200.0,3,full,2021-05-04,42047,1620464400,0.0,200,252000,21
200,0.005465420657268997,0.0009516705016867382,0.9900507000101095,0.0009815413246476409,0.004483879332621355,-1.0842021724855044e-19,-0.00025501366037846334,2,-9.019028349486706e-05,0.030247681759358064,-1.6263032587282567e-19,0.0,0.030659689219472968,8.74455615729082e-05,U_at_0,1,6.580063596185796e-06,0.002565163463833406,0.0013028525920447877,0.9999999999999993,False,False,0.0,0.00016756809880555515,0.0,0.0,0.0,0.0,0.595,0.0,3.3459363602904275e-05,171,0.0,0.0,0.0,1826.0349883753806,,200.0,3,full,2021-05-04,45039,1619920800,0.0,200,252000,21
200,0.015020886388994225,0.004377262387673957,0.9745611166375966,0.004602889415585029,0.010417996973409194,0.0,-0.0004848245414573538,2,-0.00028974783534488997,0.013276778098445486,0.0,0.0,0.013932581833693655,0.00027554481262807655,U_at_0,1,1.737888209691251e-05,0.004168798639525842,0.003441018655188677,1.0,False,False,0.0,0.00020927972882927722,0.0,0.0,0.0,0.0,0.63,0.0,3.2546689182670144e-05,162,0.0,0.0,0.0,3230.5887533961545,,200.0,3,full,2021-05-04,45039,1620198000,8.864855281237534e-05,200,252000,21
