event,design,family,n_counties_panel,observed_hour_share,active48_available,active48_reason,active48_peak_hour,active48_peak_footprint,active48_t_start,active48_t_end,n,mu,v,A,B,C,abc_residual,mean_delta,rank,U_unc,R_unc,identity_residual_unc,U_box,R_box,identity_residual_box,boundary_status,n_active_bounds,sigma2,sigma,sse,closure_ratio,closure_pass,interior_unc,mean_flow_interrupt,mean_flow_restore,c_common,rms_delivered_treatment,balanced_lo,balanced_hi,balanced_share,rho_box,median_one_customer_fraction,n_unique_counties,G_plugin,Gamma_plugin,noise_threshold,Gamma_cap,Gamma_near_closure,n_eff_kish,status
2021-12-15,active48,wind,361,0.9469726948951326,True,,71,0.5983379501385041,47,94,16391,0.02142711475017662,0.005328260468210632,0.9629331522143736,0.005787381714727868,0.01563973303544875,-6.071532165918825e-18,0.00026588141695988446,2.0,0.0016621240273483788,0.0635002940894904,2.0057740190981832e-18,0.0016621240273483788,0.0635002940894904,2.0057740190981832e-18,interior,0.0,0.0007299160942681145,0.027016959382360452,11.96259486896013,0.08900876128511118,False,True,0.0016265095050853593,0.0013606280881254729,0.0016621240273483788,0.0016092940860495271,0.012918459426558051,0.04974591591700001,0.08352144469525961,0.02617506030768869,0.00010766002497559582,342.0,2.543490818777849e-06,57.11664441704161,0.2041821686891089,7766.079566647383,,16391.0,ok
2022-01-16,full,winter,556,0.9817574511819116,True,,71,0.7769784172661871,47,94,91156,0.002218612451333906,0.00022650410643114603,0.9957942014449717,0.00023142634764035988,0.0019871861036935465,-2.168404344971009e-19,8.741748115983666e-07,2.0,9.906459880944219e-05,0.044158518080314284,1.1752582143153417e-19,9.906459880944219e-05,0.044158518080314284,1.1752582143153417e-19,interior,0.0,1.9622968353652316e-05,0.004429781975859796,1.7887120573088233,0.004441596468112301,True,True,9.884481285703716e-05,9.797063804543868e-05,9.906459880944219e-05,9.86700937020436e-05,0.0011204361870580173,0.0044667306881296005,0.033601737680459855,0.0022433859449102495,3.88593430037062e-05,548.0,9.605063685832738e-09,44.61909990201895,0.029589849363350417,66039.99939245159,44.785933647657885,91156.0,ok
2022-01-16,active48,winter,556,0.9817574511819116,True,,71,0.7769784172661871,47,94,26231,0.005709571027052808,0.0006562216885803403,0.9892696788357853,0.0006888208898933012,0.005020750137159507,-1.6263032587282567e-18,9.208032915110629e-05,2.0,0.00028564850242910196,0.033616753685202824,6.911788849595091e-19,0.00028564850242910196,0.033616753685202824,6.911788849595091e-19,interior,0.0,5.129120026447691e-05,0.00716178750483962,1.345316891736965,0.19346443458978516,False,True,0.0002840175720157117,0.00019193724286460474,0.00028564850242910196,0.0002827656152467384,0.004230629052399454,0.016710429326240832,0.04719606572376197,0.008497206634049159,3.85981164119191e-05,547.0,7.77334912352605e-08,39.753938259937755,0.04515558889652662,21202.539675914275,,26231.0,ok
2022-03-12,full,winter,536,0.9773454157782516,True,,60,0.7126865671641791,36,83,87483,0.0007319824962262921,6.074911448588663e-05,0.9985973199203992,6.12849128606683e-05,0.0006706975833656239,-5.421010862427522e-19,-4.677153000210541e-07,2.0,0.00010256283191059815,0.14065291662530097,9.034135778059147e-19,0.00010256283191059815,0.14065291662530097,9.034135778059147e-19,interior,0.0,1.5892853308606493e-05,0.003986584165498891,1.3903227002902045,0.0022766157754078777,True,True,0.00010248775771287619,0.00010295547301289634,0.00010256283191059815,0.00010242516222685048,0.0003644625865410406,0.001456258091392182,0.05020403964198758,0.0007291909358966603,4.422235308902797e-05,524.0,1.042716837746383e-08,57.396865965640195,0.030202648413105566,20929.13916361168,58.432799528563564,87483.0,ok
2022-03-12,active48,winter,536,0.9773454157782516,True,,60,0.7126865671641791,36,83,25139,0.00166242127029236,0.00015809079865487438,0.9968360119025499,0.00016085444313479485,0.001501566827157565,-2.710505431213761e-20,7.472335322739653e-06,2.0,0.0002086896867864135,0.12083003561073516,4.0657581468206416e-20,0.0002086896867864135,0.12083003561073516,4.0657581468206416e-20,interior,0.0,3.6217061080432876e-05,0.006018061239338868,0.9103882643788411,0.018260250955395744,True,True,0.00020834275661220912,0.00020087042128946942,0.0002086896867864135,0.00020806201986141515,0.0008628219948816442,0.0034423775024551647,0.06300966625561875,0.0017271341991384173,4.422235308902797e-05,524.0,4.280312785677769e-08,29.71052313719856,0.03280286315539445,6880.146474391645,28.10036335280057,25139.0,ok
2022-04-13,full,convective,207,0.9765355417529331,True,,71,0.19806763285024154,47,94,33757,0.003213705955355371,0.0002823764866608901,0.9938652924819213,0.0002927043926283767,0.0029210015627269947,1.0842021724855044e-18,4.603793945681102e-06,2.0,0.0003265370557255529,0.09984854624441217,-1.1807639284724947e-18,0.0003265370557255529,0.09984854624441217,-1.1807639284724947e-18,interior,0.0,5.421127980541568e-05,0.007362830964066449,1.8299017498318062,0.007122519691348852,True,True,0.0003254876616449235,0.00032088386769924356,0.0003265370557255529,0.00032462382024131705,0.001632492403367901,0.006498145095956211,0.04559054418342862,0.0032703235851451063,5.983008256551394e-05,203.0,1.0286419590820115e-07,64.05284423715554,0.05892696039397541,11057.455667338001,64.53061965929939,33757.0,ok
2022-04-13,active48,convective,207,0.9765355417529331,True,,71,0.19806763285024154,47,94,9696,0.009487637578353175,0.0008328519293279418,0.9819475920394358,0.000922867196146121,0.008564770382207055,-3.686287386450715e-18,3.127361845906292e-05,2.0,0.0009007228270738944,0.09073949861209109,3.550762114890027e-18,0.0009007228270738944,0.09073949861209109,3.550762114890027e-18,interior,0.0,0.00014665950934565538,0.012110305914618978,1.4217172835967833,0.01783923623072622,True,True,0.0008921770953320676,0.0008609034768730012,0.0009007228270738944,0.0008851593998647951,0.004938722500619887,0.019466471500064416,0.086427392739274,0.009926469077424156,5.986233404749104e-05,202.0,7.32168306541245e-07,48.40534331457734,0.08425618019008405,3504.627650569681,49.9426407385136,9696.0,ok
2022-06-08,full,convective,183,0.9890710382513661,False,window_outside_panel,166,0.2568306010928962,142,189,30226,0.0019635256431364202,0.00025012453707238733,0.9963269286837495,0.00025397997002364164,0.0017095456731127787,-2.710505431213761e-19,1.665335739564181e-06,2.0,0.00028404594433043814,0.14352900257782455,3.6485944202978987e-19,0.00028404594433043814,0.14352900257782455,3.6485944202978987e-19,interior,0.0,6.679059870892512e-05,0.008172551542139401,2.018679055378553,0.0029458748806247582,True,True,0.00028348821283491645,0.0002818228770953519,0.00028404594433043814,0.00028307309932432893,0.0009885289787661656,0.003942424313024611,0.049129888175742716,0.0019790142704881005,5.6583610223291125e-05,182.0,7.945733883307479e-08,35.95831703852635,0.04900691301814999,7100.677498964546,36.08485822452593,30226.0,ok
2022-06-08,active48,convective,183,0.9890710382513661,False,window_outside_panel,166,0.2568306010928962,142,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unavailable
2022-06-17,full,convective,356,0.9915730337078652,True,,48,0.11797752808988764,24,71,58951,0.006978014619691194,0.001007646804839897,0.9871003102534858,0.0010563394928725211,0.005921675126818673,-4.553649124439119e-18,-1.3937646297937986e-05,2.0,0.00038657361103818915,0.05700958835828851,1.7025362239811437e-18,0.00038657361103818915,0.05700958835828851,1.7025362239811437e-18,interior,0.0,0.00011152082974367149,0.010560342311860515,6.574041392559691,0.01783014906988966,True,True,0.00038387609472877784,0.0003978137410267141,0.00038657361103818915,0.00038196784707757983,0.003378970112351758,0.013380246094459761,0.05633492222354159,0.006780852522714032,4.934616333580064e-05,353.0,1.4255065708917107e-07,75.35366985144405,0.09167062662632848,33725.79886005014,84.83538150217984,58951.0,ok
