seed,fold,unit,event,fips,rmse_own,rmse_donor_median,percentile,donor_sd,rmse_donor_min,rmse_donor_max
0,1,81,2019-03-13,20051,0.00922357,0.007346025668084621,0.75,0.001695184619165957,0.006422344595193863,0.013789393939077854
0,1,83,2019-03-13,20065,0.019694073,0.012347253039479256,0.755,0.007207841612398624,0.008116702549159527,0.03367773815989494
0,1,91,2019-03-13,20181,0.04240666,0.02288293093442917,0.91,0.009503205306828022,0.01496175304055214,0.048694513738155365
0,1,93,2019-03-13,20199,0.050413303,0.020134925842285156,0.94,0.012580612674355507,0.013484412804245949,0.05919511243700981
0,1,95,2019-03-13,21015,0.0045669153,0.0046805404126644135,0.0,9.062486788025126e-05,0.004572874400764704,0.004924060311168432
0,1,105,2019-03-13,21073,0.005424728,0.005354925990104675,0.54,0.000432012602686882,0.004850940778851509,0.006349918432533741
0,1,107,2019-03-13,21081,0.0048216274,0.004750754218548536,0.645,0.00013556604972109199,0.004553366452455521,0.00507463701069355
0,1,108,2019-03-13,21083,0.00938791,0.009957958944141865,0.275,0.0006336607038974762,0.009111318737268448,0.011242290027439594
0,1,109,2019-03-13,21091,0.007852985,0.007870928384363651,0.355,6.17667319602333e-05,0.007823857478797436,0.008024988695979118
0,1,118,2019-03-13,21157,0.009400917,0.008674772456288338,0.86,0.0004828419187106192,0.008164336904883385,0.00982182752341032
