seed,fold,unit,event,fips,rmse_own,rmse_donor_median,percentile,donor_sd,rmse_donor_min,rmse_donor_max
3,1,153,2019-03-13,29133,0.009216011,0.009493788704276085,0.42,0.001574513386003673,0.008127055130898952,0.014606932178139687
3,1,160,2019-03-13,32023,0.00027757438,0.0002757711336016655,0.835,2.7061489618063206e-06,0.00026808850816451013,0.00028193247271701694
3,1,162,2019-03-13,34027,0.0011565682,0.001162355300039053,0.09,1.1061067198170349e-05,0.0011523335706442595,0.0012066276976838708
3,1,165,2019-03-13,35015,0.012108709,0.014104936271905899,0.11,0.002818133682012558,0.011922010220587254,0.024815266951918602
3,1,171,2019-03-13,39015,0.005988409,0.005992623511701822,0.375,5.0488204578869045e-05,0.00597875053063035,0.00623871386051178
3,1,182,2019-03-13,39075,0.005347266,0.00547119602560997,0.29,0.0002616312704049051,0.005015913397073746,0.006360311526805162
3,1,184,2019-03-13,39089,0.0039275032,0.004103865474462509,0.22,0.0002631380339153111,0.003663487732410431,0.00487584387883544
3,1,190,2019-03-13,39151,0.0054693283,0.005533946678042412,0.015,6.755698996130377e-05,0.005466833245009184,0.005776848178356886
3,1,191,2019-03-13,39157,0.0068175504,0.0070267110131680965,0.14,0.00023930812312755734,0.006611065939068794,0.007744192611426115
3,1,193,2019-03-13,40009,0.015091573,0.017319967970252037,0.085,0.0026493791956454515,0.014929926954209805,0.026337841525673866
3,1,194,2019-03-13,40011,0.014664336,0.016328828409314156,0.28,0.003060438670217991,0.013857364654541016,0.02652641013264656
3,1,201,2019-03-13,40043,0.019851426,0.021660834550857544,0.17,0.002340837847441435,0.019481947645545006,0.028828555718064308
3,1,211,2019-03-13,40103,0.026303804,0.02612140402197838,0.81,0.0003180937492288649,0.026001637801527977,0.028088025748729706
3,1,215,2019-03-13,40139,0.016949277,0.017512699589133263,0.405,0.0014332321006804705,0.016053583472967148,0.02197018638253212
3,1,221,2019-03-13,47117,0.0031251155,0.002814651932567358,0.7,0.0004007164970971644,0.0024614802096039057,0.00416220910847187
3,1,222,2019-03-13,47157,0.014294043,0.015821095556020737,0.025,0.0013600582024082541,0.014222425408661366,0.020575320348143578
3,1,230,2019-03-13,48049,0.009607941,0.009433804079890251,0.75,0.00023335179139394313,0.008954012766480446,0.009767726995050907
3,1,231,2019-03-13,48065,0.020316089,0.020344074815511703,0.235,0.0002298656472703442,0.02029644511640072,0.021535905078053474
3,1,234,2019-03-13,48079,0.013568546,0.014716089703142643,0.365,0.0021879938431084156,0.012516605667769909,0.022031519562005997
3,1,237,2019-03-13,48087,0.013453899,0.01583230495452881,0.2,0.0035768907982856035,0.012743859551846981,0.029367737472057343
3,1,241,2019-03-13,48109,0.020270178,0.019721882417798042,0.685,0.0018298238283023238,0.018766911700367928,0.032558783888816833
3,1,245,2019-03-13,48117,0.01887218,0.018544763326644897,0.72,0.0005496533703990281,0.018081042915582657,0.020866665989160538
3,1,246,2019-03-13,48121,0.0026436131,0.0031126230023801327,0.12,0.0007811000104993582,0.0025531731080263853,0.005800184328109026
3,1,249,2019-03-13,48135,0.006830511,0.006878817453980446,0.425,0.0007872674614191055,0.006715331692248583,0.010396979749202728
3,1,256,2019-03-13,48173,0.00647572,0.006839647889137268,0.37,0.0009835116798058152,0.006087976507842541,0.011017955839633942
3,1,262,2019-03-13,48195,0.08834922,0.08829356729984283,0.59,0.00019838279695250094,0.08771087229251862,0.08853180706501007
3,1,282,2019-03-13,48303,0.016303979,0.018067650496959686,0.25,0.0024422556161880493,0.015592808835208416,0.02550608664751053
3,1,294,2019-03-13,48363,0.0033036883,0.004635386168956757,0.13,0.0023827173281461,0.0030768634751439095,0.014787472784519196
3,1,296,2019-03-13,48369,0.013752358,0.01310181524604559,0.66,0.0012949224328622222,0.012121395207941532,0.01745673455297947
3,1,297,2019-03-13,48371,0.0047368756,0.004166350234299898,0.815,0.0004123488033656031,0.003643732750788331,0.004840190056711435
3,1,301,2019-03-13,48383,0.0054715397,0.00593283586204052,0.34,0.0009223964298143983,0.005009058862924576,0.00920457299798727
3,1,315,2019-03-13,48459,0.018226406,0.01861097663640976,0.055,0.00021909734641667455,0.0180418211966753,0.018881581723690033
3,1,317,2019-03-13,48475,0.0075976313,0.00661806995049119,0.79,0.0016351323574781418,0.00543357664719224,0.015666328370571136
3,1,320,2019-03-13,48501,0.011731514,0.014538183808326721,0.29,0.003924578428268433,0.01069143507629633,0.02742464281618595
3,1,321,2021-03-26,01009,0.0067085247,0.006702305283397436,0.5,0.0005147517658770084,0.006008405704051256,0.007987696677446365
3,1,322,2021-03-26,01013,0.013473135,0.013466430827975273,0.655,1.5252833691192791e-05,0.013439237140119076,0.013492729514837265
3,1,324,2021-03-26,01023,0.003310054,0.003266657469794154,0.91,2.825471710821148e-05,0.0032232897356152534,0.003329826518893242
3,1,328,2021-03-26,01035,0.0022277767,0.002154768444597721,0.895,5.302806312101893e-05,0.0020686250645667315,0.00226133456453681
3,1,332,2021-03-26,01045,0.0022465328,0.0021869686897844076,0.81,6.296101491898298e-05,0.002090746071189642,0.002352388808503747
3,1,346,2021-03-26,05001,0.009450344,0.009471692144870758,0.055,1.0971885785693303e-05,0.00943028461188078,0.009494110941886902
3,1,352,2021-03-26,05069,0.009974092,0.009949615225195885,0.78,1.808508204703685e-05,0.009905644692480564,0.009987633675336838
3,1,360,2021-03-26,08015,0.00025404038,0.00028546713292598724,0.295,6.095099888625555e-05,0.00023837032495066524,0.0005866646533831954
3,1,366,2021-03-26,08101,0.0013259163,0.001334159867838025,0.31,1.496491222496843e-05,0.00132119026966393,0.0013838388258591294
3,1,367,2021-03-26,08105,0.00033013348,0.00032896027551032603,0.52,4.0089566027745605e-05,0.0002992969239130616,0.0004960441729053855
3,1,372,2021-03-26,13033,0.0029861736,0.002675948664546013,0.995,0.00012775226787198335,0.0025036598090082407,0.0030231294222176075
3,1,380,2021-03-26,13147,0.004661092,0.004157339688390493,0.745,0.0006337809609249234,0.0033126987982541323,0.005925966892391443
3,1,384,2021-03-26,13205,0.0031640318,0.003097026376053691,0.805,6.927842332515866e-05,0.0029862772207707167,0.0032640614081174135
3,1,392,2021-03-26,13313,0.006196312,0.006013243459165096,0.59,0.0006065383786335588,0.005265149753540754,0.007694185711443424
3,1,401,2021-03-26,16023,0.025365213,0.02504216879606247,0.97,0.0005147797055542469,0.022945871576666832,0.025379415601491928
3,1,402,2021-03-26,16029,0.009961649,0.009908348321914673,0.635,0.00013910747657064348,0.009476148523390293,0.010048044845461845
3,1,403,2021-03-26,16031,0.001270223,0.0015273226890712976,0.145,0.00042866042349487543,0.001225645886734128,0.0032790307886898518
3,1,406,2021-03-26,16039,0.041218325,0.0405849888920784,0.965,0.000815932871773839,0.03747400641441345,0.04123995825648308
3,1,410,2021-03-26,16049,0.04166678,0.04177428036928177,0.41,0.0004839685861952603,0.04135687276721001,0.0446731336414814
3,1,416,2021-03-26,16065,0.008353835,0.009109044447541237,0.44,0.005065836478024721,0.006915548350661993,0.02833898738026619
3,1,419,2021-03-26,16071,0.0012156746,0.0015208148397505283,0.1,0.00031105498783290386,0.0011864122934639454,0.002674896502867341
3,1,437,2021-03-26,17127,0.0055819233,0.005586009006947279,0.18,3.2172526971407933e-06,0.0055758170783519745,0.005590077955275774
3,1,438,2021-03-26,17151,0.0025293054,0.0025627855211496353,0.115,2.532136750232894e-05,0.002506047487258911,0.0026073504704982042
3,1,443,2021-03-26,17193,0.0021753202,0.002183451782912016,0.345,1.916541987156961e-05,0.002155371243134141,0.0022574893664568663
3,1,444,2021-03-26,17199,0.0018553764,0.0018724100664258003,0.23,1.7986163584282622e-05,0.0018364369170740247,0.001906104851514101
3,1,453,2021-03-26,18051,0.002306134,0.00231490982696414,0.285,1.6317100744345225e-05,0.0022976049222052097,0.002381617436185479
3,1,455,2021-03-26,18059,0.0019384549,0.001951992162503302,0.26,2.0889454390271567e-05,0.0019337950507178903,0.0020184596069157124
3,1,457,2021-03-26,18077,0.0030303737,0.003012879518792033,0.62,3.636994006228633e-05,0.0029592339415103197,0.0031094159930944443
3,1,459,2021-03-26,18095,0.002891107,0.0028793984092772007,0.79,1.2813834473490715e-05,0.002854856662452221,0.002907026559114456
3,1,460,2021-03-26,18097,0.0017978385,0.0017976812086999416,0.5,1.1163672752445564e-05,0.0017835989128798246,0.001825047773309052
3,1,468,2021-03-26,18147,0.0022802148,0.0022966633550822735,0.19,2.091675742121879e-05,0.002269571414217353,0.0023957088124006987
3,1,473,2021-03-26,18177,0.0029370089,0.003049628110602498,0.225,0.00010803094482980669,0.0029023068491369486,0.0033033026847988367
3,1,479,2021-03-26,20065,0.0015281009,0.0014785241801291704,0.985,2.1436762835946865e-05,0.0014415543992072344,0.001545848441310227
3,1,489,2021-03-26,20171,0.0015641883,0.0015308883739635348,0.835,3.6796092899749056e-05,0.001470315852202475,0.001633454579859972
3,1,491,2021-03-26,20181,0.001513359,0.0015047159977257252,0.62,1.743043503665831e-05,0.0014885560376569629,0.0015424707671627402
3,1,494,2021-03-26,20199,0.0013372189,0.0013281936990097165,0.64,2.051864612440113e-05,0.0013019134057685733,0.0013751510996371508
3,1,495,2021-03-26,20203,0.0012905061,0.0012597334571182728,0.84,3.1773412047186866e-05,0.0012085846392437816,0.0013518902705982327
3,1,504,2021-03-26,21083,0.0019474883,0.0019241622649133205,0.965,1.4045373973203823e-05,0.0018953426042571664,0.0019680296536535025
3,1,510,2021-03-26,21123,0.0028895843,0.002750974614173174,0.865,9.719443187350407e-05,0.002631064271554351,0.003013819921761751
3,1,515,2021-03-26,21157,0.002561476,0.002565831644460559,0.325,1.0401753570477013e-05,0.0025508671533316374,0.0026052831672132015
3,1,524,2021-03-26,22031,0.0031887628,0.003179276827722788,0.9,4.798503596248338e-06,0.0031728509347885847,0.0031937970779836178
3,1,531,2021-03-26,24021,0.002226959,0.002298073610290885,0.3,0.00044307715143077075,0.0022085357923060656,0.004185421857982874
3,1,533,2021-03-26,24025,0.0014801098,0.001555867725983262,0.125,0.00017079002282116562,0.0014722506748512387,0.0022919022012501955
3,1,536,2021-03-26,24031,0.0011077503,0.001310634659603238,0.015,0.00018218130571767688,0.0011014286428689957,0.0018838979303836823
3,1,541,2021-03-26,25005,0.0052648475,0.005443638190627098,0.485,0.0025600979570299387,0.003811654169112444,0.013789028860628605
3,1,547,2021-03-26,25021,0.0049183336,0.00519999535754323,0.425,0.0016838536830618978,0.004038058687001467,0.012354381382465363
3,1,558,2021-03-26,28087,0.004103618,0.0036895524244755507,0.865,0.0002789549471344799,0.0033396731596440077,0.004325882066041231
3,1,559,2021-03-26,28095,0.005524875,0.004883703775703907,0.96,0.00029766926309093833,0.004503832198679447,0.0056478967890143394
3,1,565,2021-03-26,28161,0.0051192604,0.005040755029767752,0.945,3.95926799683366e-05,0.004996003583073616,0.005173145793378353
3,1,567,2021-03-26,29099,0.0013858378,0.0013880442129448056,0.45,1.2925775081384927e-05,0.0013622285332530737,0.0014149087946861982
3,1,568,2021-03-26,29133,0.0019168026,0.0019203128758817911,0.39,1.5156731024035253e-05,0.0018907706253230572,0.0019581292290240526
3,1,584,2021-03-26,30053,0.018847343,0.016484808176755905,0.65,0.004893873352557421,0.011552074924111366,0.033469922840595245
3,1,585,2021-03-26,30055,0.012536949,0.012507816776633263,0.505,0.0006861418369226158,0.011814597994089127,0.014744879677891731
3,1,586,2021-03-26,30061,0.018719828,0.017619963735342026,0.595,0.006207952741533518,0.010648434050381184,0.035110894590616226
3,1,595,2021-03-26,30083,0.014172082,0.01427535992115736,0.355,0.00030993501422926784,0.013894355855882168,0.01528909057378769
3,1,598,2021-03-26,30089,0.008729413,0.008143379352986813,0.605,0.0018601834308356047,0.00706577580422163,0.015541870146989822
3,1,600,2021-03-26,30093,0.0030410686,0.0043346029706299305,0.255,0.0032817742321640253,0.0029466431587934494,0.019976524636149406
3,1,602,2021-03-26,30097,0.006071343,0.014497485011816025,0.07,0.01047400664538145,0.005603519268333912,0.05018182471394539
3,1,603,2021-03-26,30103,0.0076176273,0.0078887315467,0.285,0.0004036327009089291,0.007463925983756781,0.009168341755867004
3,1,610,2021-03-26,32023,0.00039887216,0.0003988537937402725,0.515,7.071807317515777e-07,0.00039766530971974134,0.0004017225292045623
3,1,613,2021-03-26,34007,0.0040133814,0.00407039001584053,0.46,0.0006210750434547663,0.003365212818607688,0.006109421607106924
3,1,618,2021-03-26,34021,0.002081658,0.0024456330575048923,0.025,0.0004009665281046182,0.0020755650475621223,0.0035876918118447065
3,1,627,2021-03-26,36013,0.010032322,0.009846488945186138,0.725,0.00030219307518564165,0.009428967721760273,0.010597320273518562
3,1,628,2021-03-26,36027,0.0022952156,0.0023195170797407627,0.455,0.0002703771460801363,0.002157145645469427,0.003436664817854762
3,1,629,2021-03-26,36029,0.00929276,0.009234737604856491,0.65,0.00013774794933851808,0.00892680138349533,0.009459803812205791
3,1,632,2021-03-26,36041,0.047740564,0.047453511506319046,0.8,0.0002405528211966157,0.04732959717512131,0.04851755499839783
3,1,637,2021-03-26,36059,0.002989037,0.003471182892099023,0.115,0.0007126125856302679,0.0029231400694698095,0.005993195343762636
3,1,651,2021-03-26,37049,0.0018749792,0.0018667783588171005,0.835,6.592942099814536e-06,0.001861311262473464,0.0018877281108871102
3,1,657,2021-03-26,37127,0.0028646255,0.0028443364426493645,0.865,1.5040174730529543e-05,0.002826811745762825,0.0028926022350788116
3,1,664,2021-03-26,39019,0.008995422,0.00905819982290268,0.425,0.0002354094758629799,0.008561589755117893,0.009438657201826572
3,1,673,2021-03-26,39037,0.009554819,0.00947496946901083,0.79,7.039365300443023e-05,0.009319553151726723,0.009590028785169125
3,1,677,2021-03-26,39055,0.018397842,0.01848103106021881,0.345,0.00019505489035509527,0.018023332580924034,0.018791411072015762
3,1,683,2021-03-26,39073,0.009173758,0.009206868708133698,0.27,4.231243656249717e-05,0.009107866324484348,0.009266317822039127
3,1,684,2021-03-26,39075,0.049608387,0.04966624081134796,0.445,0.0004212509375065565,0.04867984727025032,0.050259776413440704
3,1,686,2021-03-26,39089,0.017262429,0.01723911240696907,0.555,0.00023952395713422447,0.016742927953600883,0.017606889829039574
3,1,698,2021-03-26,39139,0.00631559,0.006314213387668133,0.53,3.249631481594406e-05,0.006253743078559637,0.006395832635462284
3,1,700,2021-03-26,39151,0.0056811776,0.005548149347305298,0.785,0.00010580872185528278,0.005393654573708773,0.005764111876487732
3,1,701,2021-03-26,39153,0.0072831023,0.0073229544796049595,0.255,7.692504732403904e-05,0.0072623202577233315,0.007565318141132593
3,1,703,2021-03-26,39157,0.0059055057,0.005914162844419479,0.46,0.0001654958468861878,0.005615158937871456,0.006194486748427153
3,1,712,2021-03-26,41025,0.0010830074,0.0011467146687209606,0.16,7.959872164065018e-05,0.0010699413251131773,0.0013889963738620281
3,1,713,2021-03-26,41031,0.01146535,0.011457303538918495,0.795,7.958091373438947e-06,0.011439002119004726,0.011477695778012276
3,1,719,2021-03-26,42003,0.0025887294,0.002926360350102186,0.12,0.00040451533277519047,0.0025099599733948708,0.0041355895809829235
3,1,720,2021-03-26,42007,0.0039119623,0.00402274914085865,0.36,0.000330571347149089,0.0036255409941077232,0.004929130431264639
3,1,737,2021-03-26,42133,0.002112098,0.002387427957728505,0.03,0.00044480204815045,0.0021021352149546146,0.004381118807941675
3,1,738,2021-03-26,44007,0.007315703,0.007060264702886343,0.515,0.00357787124812603,0.004926939494907856,0.019714852795004845
3,1,748,2021-03-26,45075,0.0029745745,0.0028999175410717726,0.78,7.448507676599547e-05,0.002787941135466099,0.0030745023395866156
3,1,749,2021-03-26,45079,0.0037991912,0.003758834209293127,0.565,0.00021978255244903266,0.0034406387712806463,0.004331931471824646
3,1,750,2021-03-26,45085,0.00472954,0.004730314016342163,0.49,4.0180362702813e-05,0.00467564444988966,0.00484438706189394
3,1,764,2021-03-26,46047,0.0038264035,0.0037774464581161737,0.675,6.980152102187276e-05,0.0035771303810179234,0.003853796748444438
3,1,770,2021-03-26,46063,0.015993726,0.016166433691978455,0.38,0.0003883483004756272,0.01575452648103237,0.017296766862273216
3,1,771,2021-03-26,46065,0.004083908,0.004132476635277271,0.105,5.4297721362672746e-05,0.004072640091180801,0.004300718195736408
3,1,777,2021-03-26,46089,0.005404863,0.005472535267472267,0.105,7.68537720432505e-05,0.005400046240538359,0.005698331166058779
3,1,778,2021-03-26,46091,0.0023230303,0.002328930888324976,0.18,7.40294035495026e-06,0.00231479131616652,0.0023508176673203707
3,1,781,2021-03-26,46102,0.0018312631,0.0017957359086722136,0.795,2.819535438902676e-05,0.0017607100307941437,0.001863923273049295
3,1,788,2021-03-26,46119,0.003740901,0.0037502634804695845,0.235,2.2021176846465096e-05,0.003728986019268632,0.003824760438874364
3,1,792,2021-03-26,46137,0.009090098,0.00910993106663227,0.39,5.823234096169472e-05,0.009068683721125126,0.009313586167991161
3,1,793,2021-03-26,47003,0.005885335,0.005843685008585453,0.585,0.00021916536206845194,0.005523327272385359,0.006406534928828478
3,1,795,2021-03-26,47013,0.0067272703,0.006838000379502773,0.47,0.0010348440846428275,0.005662272218614817,0.009856339544057846
3,1,798,2021-03-26,47047,0.0068794894,0.00689498707652092,0.385,3.282414763816632e-05,0.006857938598841429,0.006986319087445736
3,1,803,2021-03-26,47097,0.0022693856,0.00228874571621418,0.03,1.812091977626551e-05,0.0022610328160226345,0.002331661293283105
3,1,809,2021-03-26,47157,0.0069616535,0.006961262319236994,0.54,6.057939572201576e-06,0.006954656448215246,0.006982199847698212
3,1,815,2021-03-26,48109,0.00067914155,0.0006797595415264368,0.335,1.217904468830966e-06,0.0006781574338674545,0.0006824988522566855
3,1,822,2021-03-26,50023,0.01770706,0.017378713935613632,0.55,0.001503848354332149,0.015786752104759216,0.021779870614409447
3,1,825,2021-03-26,51119,0.0026019993,0.0024747857823967934,0.85,9.355392103316262e-05,0.002382800215855241,0.0027404846623539925
3,1,826,2021-03-26,51127,0.0023293672,0.0023127999156713486,0.865,1.2098259503545705e-05,0.0022995625622570515,0.002345087006688118
3,1,832,2021-03-26,53013,0.010879052,0.011244062334299088,0.115,0.00025122243096120656,0.010792764835059643,0.01182599551975727
3,1,834,2021-03-26,53021,0.0045874137,0.004717106930911541,0.035,0.00010021369234891608,0.004579734522849321,0.004965077619999647
3,1,846,2021-03-26,55039,0.0026527934,0.002636889461427927,0.79,1.5343932318501174e-05,0.002613493474200368,0.002682154532521963
3,1,849,2021-03-26,56005,0.0031856808,0.0035328450612723827,0.255,0.0006622358923777938,0.0030762222595512867,0.005967117380350828
3,1,856,2021-03-26,56021,0.00065777905,0.0008819578215479851,0.31,0.0005652062245644629,0.000570604344829917,0.003310620551928878
3,1,859,2021-03-26,56029,0.0042364146,0.007068943697959185,0.225,0.006353725213557482,0.0036815283820033073,0.029675018042325974
3,1,869,2021-12-11,04001,0.0065303044,0.007090662606060505,0.15,0.0006652718293480575,0.006367223337292671,0.00900081917643547
3,1,873,2021-12-11,04011,0.0011862683,0.001181343337520957,0.715,1.3697161193704233e-05,0.001153303892351687,0.0012133840937167406
3,1,876,2021-12-11,04019,0.005606888,0.0056077041663229465,0.115,9.717657576402416e-07,0.005606450606137514,0.005610338877886534
3,1,880,2021-12-11,05027,0.007158738,0.006906718481332064,0.905,0.00012801779666915536,0.006808992475271225,0.0074525680392980576
3,1,887,2021-12-11,05069,0.012707282,0.016048487275838852,0.0,0.001624615048058331,0.012821879237890244,0.01848757080733776
3,1,892,2021-12-11,05099,0.019683829,0.01988838240504265,0.17,0.00021042476873844862,0.019593311473727226,0.020321082323789597
3,1,895,2021-12-11,05147,0.038673107,0.04018067568540573,0.325,0.002618414117023349,0.03263895958662033,0.04360422492027283
3,1,898,2021-12-11,06007,0.020707842,0.019748156890273094,0.94,0.0012522605247795582,0.016059253364801407,0.020832328125834465
3,1,901,2021-12-11,06017,0.047269776,0.04438581317663193,0.615,0.00709865428507328,0.029784081503748894,0.052068937569856644
3,1,905,2021-12-11,06029,0.0018739846,0.0018799067474901676,0.37,5.507519017555751e-05,0.001866289065219462,0.002109082182869315
3,1,912,2021-12-11,06049,0.0027969554,0.003994082100689411,0.17,0.0017315148143097758,0.002609602175652981,0.010410072281956673
3,1,917,2021-12-11,06065,0.0020230736,0.002997678704559803,0.005,0.0012008610647171736,0.0019873843993991613,0.007147626485675573
3,1,924,2021-12-11,06091,0.05056619,0.03338530659675598,0.885,0.013944365084171295,0.018860794603824615,0.07499460875988007
3,1,933,2021-12-11,06113,0.0019192442,0.0028427273500710726,0.18,0.0018937857821583748,0.001689869211986661,0.010066614486277103
3,1,937,2021-12-11,08005,0.0025082154,0.002407615538686514,0.82,0.00011689781968016177,0.0020384779199957848,0.0025381550658494234
3,1,938,2021-12-11,08009,0.015446715,0.015536883845925331,0.24,0.00013353978283703327,0.015369119122624397,0.01592741720378399
3,1,939,2021-12-11,08013,0.012469591,0.012472101487219334,0.26,1.494353341513488e-06,0.012468336150050163,0.012472765520215034
3,1,941,2021-12-11,08015,0.0046448177,0.004924450069665909,0.325,0.0005889906315132976,0.0042619043961167336,0.0067617157474160194
3,1,958,2021-12-11,08069,0.008331113,0.008326257579028606,0.795,4.760176580020925e-06,0.008319475688040257,0.008337795734405518
3,1,963,2021-12-11,08081,0.0038203918,0.0038288570940494537,0.215,1.3020010555919725e-05,0.0038173231296241283,0.003874907735735178
3,1,966,2021-12-11,08093,0.11980894,0.1197509914636612,0.58,0.0003300921234767884,0.11871429532766342,0.12012812495231628
3,1,967,2021-12-11,08101,0.049130164,0.04880367964506149,0.82,0.0003645244869403541,0.04762812703847885,0.049217309802770615
3,1,968,2021-12-11,08105,0.005260869,0.005331713240593672,0.385,0.00026100469403900206,0.005054359324276447,0.006093289703130722
3,1,972,2021-12-11,08121,0.0062461505,0.005983991548418999,0.65,0.0005966667085886002,0.005406373646110296,0.00787025410681963
3,1,976,2021-12-11,13215,0.0017643512,0.0017806433606892824,0.38,3.973045022576116e-05,0.0017354489536955953,0.0018804144347086549
3,1,982,2021-12-11,16029,0.0063345516,0.006329112686216831,0.595,1.7404818208888173e-05,0.006293762940913439,0.006360319908708334
3,1,983,2021-12-11,16031,0.0009445446,0.001612563617527485,0.115,0.0010257938411086798,0.00085218227468431,0.006429977715015411
3,1,985,2021-12-11,16071,0.0047698505,0.005040934309363365,0.07,0.001136953942477703,0.0047663296572864056,0.011116928420960903
3,1,991,2021-12-11,17019,0.009585738,0.010531025007367134,0.3,0.0015736282803118229,0.00884319469332695,0.015706200152635574
3,1,1000,2021-12-11,17063,0.0122693805,0.015517039224505424,0.24,0.0062917680479586124,0.0110849067568779,0.03690456971526146
3,1,1007,2021-12-11,17091,0.013086723,0.014894887804985046,0.38,0.006816900335252285,0.011355743743479252,0.04333525523543358
3,1,1011,2021-12-11,17103,0.024645885,0.014967583119869232,0.805,0.007945913821458817,0.009967517107725143,0.042911238968372345
3,1,1013,2021-12-11,17107,0.006203784,0.008153202012181282,0.18,0.004018435254693031,0.005880908574908972,0.02546795643866062
3,1,1017,2021-12-11,17117,0.013869026,0.013709657825529575,0.79,0.0002512384671717882,0.01303081214427948,0.013923958875238895
3,1,1024,2021-12-11,17161,0.018584862,0.01631777361035347,0.645,0.005052502732723951,0.014295443892478943,0.035616856068372726
3,1,1034,2021-12-11,18003,0.012035916,0.017461154609918594,0.03,0.005154354497790337,0.011782302521169186,0.03284798935055733
3,1,1039,2021-12-11,18021,0.008545851,0.008428049273788929,0.505,0.0032227227929979563,0.005807628855109215,0.020050935447216034
3,1,1048,2021-12-11,18053,0.010197049,0.010504544712603092,0.41,0.002015715930610895,0.009828079491853714,0.019274119287729263
3,1,1055,2021-12-11,18087,0.022660486,0.01652868092060089,0.79,0.005344862584024668,0.011799462139606476,0.03322151303291321
3,1,1057,2021-12-11,18095,0.0101091815,0.012270466424524784,0.16,0.0029028221033513546,0.009621134959161282,0.021621787920594215
