event,units,net_mean,pos_mean,neg_mean,seeds_net_positive
2019-03-13,321,-1.170816897959403,2.013285019317565,-3.184101917276968,0
2021-03-26,544,0.46899688828170794,1.1454788214831015,-0.6764819332013938,4
2021-12-11,991,-2.885895951573375,22.608804081726316,-25.49470003329969,1
2022-06-08,385,0.0636610751664524,0.24094142070272392,-0.17728034553627153,5
2024-02-27,419,0.7445750365887162,3.0864442469726403,-2.3418692103839245,2
