seed,fold,unit,event,fips,rmse_own,rmse_donor_median,percentile,donor_sd,rmse_donor_min,rmse_donor_max
1,1,632,2021-03-26,36041,0.04701422,0.046901073306798935,0.895,7.264823943842202e-05,0.04684419929981232,0.04721369966864586
1,1,637,2021-03-26,36059,0.0008772944,0.0008718938915990293,0.595,1.2953541045135353e-05,0.0008588106720708311,0.0009017327683977783
1,1,651,2021-03-26,37049,0.0010449418,0.0010434914147481322,0.75,2.0652621515182545e-06,0.0010394897544756532,0.0010498736519366503
1,1,657,2021-03-26,37127,0.0023216056,0.0023182290606200695,0.715,6.63122364130686e-06,0.002307503717020154,0.002340613631531596
1,1,664,2021-03-26,39019,0.010678218,0.010707764886319637,0.205,3.510829264996573e-05,0.010591648519039154,0.010779346339404583
1,1,673,2021-03-26,39037,0.0083853565,0.008400090038776398,0.07,6.807900717831217e-06,0.008379506878554821,0.008408612571656704
1,1,677,2021-03-26,39055,0.022185743,0.022285431623458862,0.12,0.00010635441140038893,0.02201768197119236,0.02256910130381584
1,1,683,2021-03-26,39073,0.009801589,0.009803218767046928,0.185,2.1181867850827985e-06,0.00979618076235056,0.009807627648115158
1,1,684,2021-03-26,39075,0.051285557,0.05128644406795502,0.495,5.433703336166218e-05,0.051096200942993164,0.05136653408408165
1,1,686,2021-03-26,39089,0.018529955,0.018524032086133957,0.63,2.3497588699683547e-05,0.01842992566525936,0.01855950616300106
1,1,698,2021-03-26,39139,0.0060180533,0.006020581349730492,0.445,6.128290260676295e-05,0.005987941287457943,0.006206754129379988
1,1,700,2021-03-26,39151,0.0064157695,0.0064047337509691715,0.715,1.437084392819088e-05,0.00636860728263855,0.006426648702472448
1,1,701,2021-03-26,39153,0.007041712,0.007040760945528746,0.525,1.1274752068857197e-05,0.007028114981949329,0.007072527892887592
1,1,703,2021-03-26,39157,0.0073505957,0.007332934997975826,0.62,6.106121145421639e-05,0.00710240937769413,0.007439856417477131
1,1,712,2021-03-26,41025,0.00035820826,0.00035268598003312945,0.775,5.395493190007983e-06,0.00034274463541805744,0.0003642028896138072
1,1,713,2021-03-26,41031,0.013405214,0.013367612846195698,0.62,0.00010757771815406159,0.013119790703058243,0.013542991131544113
1,1,719,2021-03-26,42003,0.0017217831,0.0017473038751631975,0.17,2.5388351787114516e-05,0.0017034757183864713,0.0018115993589162827
1,1,720,2021-03-26,42007,0.003548244,0.003411137731745839,0.97,7.168357842601836e-05,0.0032703764736652374,0.0035878021735697985
1,1,737,2021-03-26,42133,0.0023291255,0.0023173168301582336,0.8,1.8028978956863284e-05,0.0022653737105429173,0.002342401072382927
1,1,738,2021-03-26,44007,0.0016721773,0.00152083788998425,0.63,0.0002261988411191851,0.0013369754888117313,0.002257438376545906
1,1,748,2021-03-26,45075,0.0015207727,0.0015211866702884436,0.235,4.896494942840945e-07,0.0015201595379039645,0.001522037317045033
1,1,749,2021-03-26,45079,0.0015866461,0.0015855212695896626,0.85,1.080356241800473e-06,0.0015830310294404626,0.001587833627127111
1,1,750,2021-03-26,45085,0.004402622,0.0044020116329193115,0.69,1.0625684581100359e-06,0.004398772958666086,0.0044037592597305775
1,1,764,2021-03-26,46047,0.00384209,0.0038413433358073235,0.98,8.624829774817044e-07,0.0038385631050914526,0.0038421722128987312
1,1,770,2021-03-26,46063,0.0037210598,0.003873551730066538,0.105,0.0001735386613290757,0.0036083408631384373,0.004279790446162224
1,1,771,2021-03-26,46065,0.0015741491,0.0015980969183146954,0.15,1.618689566385001e-05,0.0015567790251225233,0.0016228272579610348
1,1,777,2021-03-26,46089,0.0026761747,0.002698225434869528,0.225,2.8552329240483232e-05,0.0026422322262078524,0.0027526980265975
1,1,778,2021-03-26,46091,0.001785733,0.0017979720141738653,0.22,1.0659931831469294e-05,0.001771787297911942,0.0018181370105594397
1,1,781,2021-03-26,46102,0.0007093135,0.0007027876563370228,0.8,4.109273049834883e-06,0.0006996796582825482,0.0007115293410606682
1,1,788,2021-03-26,46119,0.0014301322,0.0014550165506079793,0.05,1.2371880075079389e-05,0.0014221174642443657,0.001475410652346909
1,1,792,2021-03-26,46137,0.0029361022,0.0029449553694576025,0.375,3.0159708330756985e-05,0.0028716963715851307,0.0030254574958235025
1,1,793,2021-03-26,47003,0.00722265,0.007222719490528107,0.37,6.070467861718498e-07,0.0072225346229970455,0.00722530810162425
1,1,795,2021-03-26,47013,0.007344102,0.007344266399741173,0.245,2.0729649463646638e-07,0.00734325498342514,0.007344316225498915
1,1,798,2021-03-26,47047,0.0076103676,0.007610484957695007,0.315,3.5118492291985604e-07,0.007610280066728592,0.007612112909555435
1,1,803,2021-03-26,47097,0.0018537255,0.0018540620803833008,0.27,5.268709060146648e-07,0.0018536301795393229,0.0018551478860899806
1,1,809,2021-03-26,47157,0.007119672,0.0071195815689861774,0.81,6.27258714303025e-07,0.007116949185729027,0.007119734771549702
1,1,815,2021-03-26,48109,0.0007062027,0.0007062520598992705,0.12,2.9665686795965485e-08,0.0007061957730911672,0.0007062815711833537
1,1,822,2021-03-26,50023,0.010108257,0.010135501623153687,0.49,0.0006566217634826899,0.008933069184422493,0.01188043411821127
1,1,825,2021-03-26,51119,0.0011769632,0.0011721353512257338,0.935,2.835897703334922e-06,0.001167260343208909,0.0011816058540716767
1,1,826,2021-03-26,51127,0.0023248126,0.002324269153177738,0.955,2.6523434826231096e-07,0.0023239003494381905,0.0023251306265592575
1,1,832,2021-03-26,53013,0.020864997,0.022293634712696075,0.195,0.0010679075494408607,0.020401060581207275,0.023793350905179977
1,1,834,2021-03-26,53021,0.0011215095,0.0011579503770917654,0.2,4.505747347138822e-05,0.001078078174032271,0.00126360054127872
1,1,846,2021-03-26,55039,0.0010081095,0.000978054478764534,0.785,2.004628549912013e-05,0.0009605620289221406,0.0010276478715240955
1,1,849,2021-03-26,56005,0.0018367083,0.0018381612608209252,0.22,1.592897774571611e-06,0.0018348100129514933,0.0018416414968669415
1,1,856,2021-03-26,56021,0.00046889327,0.00046852478408254683,0.52,5.5403065744030755e-06,0.00046336970990523696,0.00048587570199742913
1,1,859,2021-03-26,56029,0.005289049,0.00576969888061285,0.42,0.001974844140931964,0.002947866218164563,0.010470282286405563
1,1,869,2021-12-11,04001,0.008275729,0.007624967955052853,0.775,0.0009716982021927834,0.006077658385038376,0.01061732042580843
1,1,873,2021-12-11,04011,0.0004832507,0.0003843237936962396,0.99,3.1929863325785846e-05,0.0003704034024849534,0.00048552779480814934
1,1,876,2021-12-11,04019,0.005558572,0.005558053031563759,0.975,2.051940555247711e-07,0.0055579524487257,0.0055586365051567554
1,1,880,2021-12-11,05027,0.007133959,0.0071337162517011166,0.99,6.606448721413472e-08,0.007133640348911285,0.007133976556360722
1,1,887,2021-12-11,05069,0.023807757,0.02380913496017456,0.095,9.085080137083423e-07,0.02380489930510521,0.023809775710105896
1,1,892,2021-12-11,05099,0.021795312,0.021803801879286766,0.0,1.8959448198074824e-06,0.021795418113470078,0.02180527150630951
1,1,895,2021-12-11,05147,0.0472474,0.04724571108818054,0.89,3.425688191782683e-06,0.04722960665822029,0.047247640788555145
1,1,898,2021-12-11,06007,0.020066315,0.020065557211637497,0.835,6.271699021453969e-06,0.020026570186018944,0.020066581666469574
1,1,901,2021-12-11,06017,0.04394416,0.04394514113664627,0.165,1.402507905368111e-06,0.043937090784311295,0.04394536465406418
1,1,905,2021-12-11,06029,0.0023535462,0.0023516579531133175,0.695,5.1496876949386206e-06,0.0023464581463485956,0.0023900927044451237
1,1,912,2021-12-11,06049,0.0046230806,0.004624232184141874,0.31,3.092722636210965e-06,0.0046214028261601925,0.0046365219168365
1,1,917,2021-12-11,06065,0.00094971596,0.0009580983896739781,0.055,1.2418926417012699e-05,0.0009488038485869765,0.0010124575346708298
1,1,924,2021-12-11,06091,0.021071497,0.02107984386384487,0.105,6.151026809675386e-06,0.021050680428743362,0.02108139917254448
1,1,933,2021-12-11,06113,0.0009926602,0.00099652458447963,0.01,7.628381717950106e-05,0.0009926531929522753,0.0015764216659590602
1,1,937,2021-12-11,08005,0.003092147,0.0031011614482849836,0.225,8.710842848813627e-06,0.003072340739890933,0.003114241175353527
1,1,938,2021-12-11,08009,0.0091356635,0.009409811347723007,0.355,0.00113375810906291,0.00828267727047205,0.012361875735223293
1,1,939,2021-12-11,08013,0.0082980925,0.009634844958782196,0.0,0.0005360562936402857,0.008303632959723473,0.009907368570566177
1,1,941,2021-12-11,08015,0.0076786974,0.00627767201513052,0.93,0.0006372016505338252,0.005584159400314093,0.007918579503893852
1,1,958,2021-12-11,08069,0.0036013834,0.00365546066313982,0.295,7.620449468959123e-05,0.00347285158932209,0.0037609986029565334
1,1,963,2021-12-11,08081,0.003840434,0.0038408488035202026,0.0,3.7337983371799055e-07,0.0038404345978051424,0.0038418795447796583
1,1,966,2021-12-11,08093,0.118677296,0.11901509761810303,0.14,0.0002575777762103826,0.11851219087839127,0.11952343583106995
1,1,967,2021-12-11,08101,0.053112924,0.053103066980838776,0.545,0.00014704081695526838,0.052777428179979324,0.053347744047641754
1,1,968,2021-12-11,08105,0.010570156,0.009262606501579285,0.85,0.0011370615102350712,0.007277458440512419,0.01172794308513403
1,1,972,2021-12-11,08121,0.0033114962,0.0029700449667871,0.77,0.00035470392322167754,0.002485967706888914,0.004233560524880886
1,1,976,2021-12-11,13215,0.001762846,0.0017628050409257412,0.605,1.1590007886752574e-07,0.0017626574262976646,0.0017631410155445337
1,1,982,2021-12-11,16029,0.0066161216,0.006619802676141262,0.42,1.196654648083495e-05,0.006585315335541964,0.006637133192270994
1,1,983,2021-12-11,16031,0.000596567,0.0006062504835426807,0.345,3.404635572223924e-05,0.0005854597548022866,0.0007750382646918297
1,1,985,2021-12-11,16071,0.0045466237,0.004548228345811367,0.21,7.813997399352957e-06,0.0045457337982952595,0.004593478050082922
1,1,991,2021-12-11,17019,0.005800618,0.007005000486969948,0.15,0.0015046551125124097,0.005512546747922897,0.012506336905062199
1,1,1000,2021-12-11,17063,0.008434619,0.009930006228387356,0.375,0.009337348863482475,0.005405756179243326,0.04851710796356201
1,1,1007,2021-12-11,17091,0.006859796,0.010371716693043709,0.185,0.008251519873738289,0.006050061900168657,0.04535272344946861
1,1,1011,2021-12-11,17103,0.017265216,0.013961783610284328,0.64,0.015701277181506157,0.005487643647938967,0.07027381658554077
1,1,1013,2021-12-11,17107,0.0055528064,0.007014621049165726,0.275,0.006809179205447435,0.004731330089271069,0.03584695979952812
1,1,1017,2021-12-11,17117,0.013901873,0.013887823559343815,0.945,7.835302676539868e-05,0.01347234845161438,0.013904150575399399
1,1,1024,2021-12-11,17161,0.012728109,0.016788413748145103,0.385,0.01700994372367859,0.005018598400056362,0.07179982215166092
1,1,1034,2021-12-11,18003,0.009048188,0.011748338118195534,0.13,0.003803238971158862,0.008320555090904236,0.02778657153248787
1,1,1039,2021-12-11,18021,0.0059351055,0.005150158889591694,0.895,0.0005063254502601922,0.0048482646234333515,0.007294590584933758
